MLS Number,Street Address,zip_code,county,County_Index,List Price,Sale Price,Age,Sq Ft Total,Lot Size,Days On Market,Listing Date,Sale Date,Year Built,Listing Year,Sale Year
CRIG21126211,2530 Cottage DR ,92881,Riverside,3,765000,765000,25,2605,12197,0,6/10/2021 0:00,6/10/2021 0:00,1996,2021,2021
CRP1-5183,2277 Lambert DR ,91107,Los Angeles,0,1599000,2025000,92,2440,8696,13,6/11/2021 0:00,6/24/2021 0:00,1929,2021,2021
CRSB21137221,2109 Atwood WAY ,90503,Los Angeles,0,1049000,1275000,34,2534,202825,9,6/23/2021 0:00,7/2/2021 0:00,1987,2021,2021
CRTR21157426,5182 Olivia Lane ,92505,Riverside,3,548000,556000,9,2355,3920,3,6/20/2021 0:00,6/23/2021 0:00,2012,2021,2021
ME202003536,1403 Mother Lode DR ,95661,Placer,10,581000,581000,35,1726,9583,0,12/11/2020 0:00,12/11/2020 0:00,1986,2020,2020
ME221064976,2948 Butler DR ,95376,San Joaquin,15,549000,612000,36,1598,5898,7,6/9/2021 0:00,6/16/2021 0:00,1985,2021,2021
ME221067459,5800 San Anselmo LN ,95835,Sacramento,2,685000,700000,17,2291,8468,5,6/12/2021 0:00,6/17/2021 0:00,2004,2021,2021
ML81848218,800 Larkspur DR ,94030,San Mateo,11,1700000,2280000,58,1770,5508,7,6/10/2021 0:00,6/17/2021 0:00,1963,2021,2021
SF421561549,210 Canterbury AVE ,94015,San Mateo,11,1150000,1390000,54,1230,4422,8,6/9/2021 0:00,6/17/2021 0:00,1967,2021,2021
TM21-747112,335 Orange DR ,90036,Los Angeles,0,1899000,1975000,96,2000,6759,7,6/10/2021 0:00,6/17/2021 0:00,1925,2021,2021
TM21-750850,4521 N Ayla ,90041,Los Angeles,0,841291,841291,0,1816,4135,0,6/11/2021 0:00,6/11/2021 0:00,2021,2021,2021
ME221066583,1613 N W biggs gridley RD ,95948,Butte,9,150000,150000,84,940,13068,1,6/11/2021 0:00,6/12/2021 0:00,1937,2021,2021
ME221070245,2680 Flintlock LN ,95765,Placer,10,689000,720000,12,2183,9021,5,6/17/2021 0:00,6/22/2021 0:00,2009,2021,2021
ME221077658,4516 Old Village PL ,95628,Sacramento,2,729000,720000,0,2095,8433,12,7/1/2021 0:00,7/13/2021 0:00,2021,2021,2021
ML81848610,35 Rockford AVE ,94015,San Mateo,11,1345000,1560000,61,2310,3300,15,6/11/2021 0:00,6/26/2021 0:00,1960,2021,2021
ML81848660,839 Blandford BLVD ,94062,San Mateo,11,3300000,3300000,82,3110,17464,0,6/11/2021 0:00,6/11/2021 0:00,1939,2021,2021
SF421561626,560 Ortega ST ,94122,San Francisco,19,3290000,3700000,47,3300,4045,21,6/10/2021 0:00,7/1/2021 0:00,1974,2021,2021
SF421561919,583 Teresita BLVD ,94127,San Francisco,19,1825000,2000000,81,2069,2016,14,6/11/2021 0:00,6/25/2021 0:00,1940,2021,2021
SF421568372,35 Valley ST ,94110,San Francisco,19,1200000,1800000,126,888,3096,13,6/13/2021 0:00,6/26/2021 0:00,1895,2021,2021
TM20-609176,15480 Albright ST ,90272,Los Angeles,0,7095000,7095000,0,6607,13636,0,6/21/2021 0:00,6/21/2021 0:00,2021,2021,2021
ME221060107,4477 Pittsfield ,95655,Sacramento,2,599000,650000,18,2680,12484,3,6/12/2021 0:00,6/15/2021 0:00,2003,2021,2021
ME221065702,5735 Cobblestone DR ,95765,Placer,10,525000,540000,33,1490,5532,5,6/10/2021 0:00,6/15/2021 0:00,1988,2021,2021
ME221066444,4901 Spica PKWY ,95823,Sacramento,2,425000,452500,61,1456,8712,3,6/11/2021 0:00,6/14/2021 0:00,1960,2021,2021
ME221070316,28 Bluefeather CT ,95834,Sacramento,2,775000,850000,21,2405,9165,7,6/17/2021 0:00,6/24/2021 0:00,2000,2021,2021
ME221071863,9334 Salina WAY ,95827,Sacramento,2,399999,430000,43,1297,6273,2,6/22/2021 0:00,6/24/2021 0:00,1978,2021,2021
ME221072519,104 Seergreen WAY ,95630,Sacramento,2,680000,790000,33,2258,7209,2,6/23/2021 0:00,6/25/2021 0:00,1988,2021,2021
ME221073875,1509 Red Fox ST ,95747,Placer,10,615000,660000,14,2075,5894,4,6/24/2021 0:00,6/28/2021 0:00,2007,2021,2021
ML81848046,1068 Sardinia DR ,93905,Monterey,22,625000,707077,2,1837,4817,6,6/9/2021 0:00,6/15/2021 0:00,2019,2021,2021
ML81849612,1934 Bayview AVE ,94002,San Mateo,11,2138000,2500000,59,2380,4000,7,6/18/2021 0:00,6/25/2021 0:00,1962,2021,2021
TM21-748264,912 Kodak DR ,90026,Los Angeles,0,949000,1150000,75,1175,6902,6,6/24/2021 0:00,6/30/2021 0:00,1946,2021,2021
BA321053762,18109 California CT ,95476,Sonoma,13,839000,800000,33,1890,4086,11,6/17/2021 0:00,6/28/2021 0:00,1988,2021,2021
BA321058853,3824 Villa CT ,94558,Napa,25,839000,939000,21,1713,6669,11,6/27/2021 0:00,7/8/2021 0:00,2000,2021,2021
BE40956125,1424 Cullen Dr ,94505,Contra Costa,4,799000,825000,14,2888,7253,5,6/25/2021 0:00,6/30/2021 0:00,2007,2021,2021
BE40958549,717 30th St ,94804,Contra Costa,4,585000,685000,79,865,3822,0,7/13/2021 0:00,7/13/2021 0:00,1942,2021,2021
CC40953647,430 Barbara Cir ,94553,Contra Costa,4,750000,850000,58,1335,9000,8,6/10/2021 0:00,6/18/2021 0:00,1963,2021,2021
CC40954539,736 Boltzen St ,94513,Contra Costa,4,625000,750000,19,1769,6500,8,6/16/2021 0:00,6/24/2021 0:00,2002,2021,2021
CRNP21132394,423 Broadway ,92627,Orange,1,2125000,2150000,74,1668,7354,9,5/31/2021 0:00,6/9/2021 0:00,1947,2021,2021
CROC21123840,15872 Belfast LN ,92647,Orange,1,799000,945000,56,1630,7050,5,6/8/2021 0:00,6/13/2021 0:00,1965,2021,2021
CRSB21133407,25256 Corte Oranada ,92563,Riverside,3,499900,571000,25,1735,11761,10,6/18/2021 0:00,6/28/2021 0:00,1996,2021,2021
CRSW21134568,2624 Beech Tree ST ,92545,Riverside,3,324900,340000,34,1441,6098,4,6/25/2021 0:00,6/29/2021 0:00,1987,2021,2021
CRV0-220000589,204 Fox ST ,93023,Ventura,12,689000,700000,12,1000,5250,39,1/16/2020 0:00,2/24/2020 0:00,2009,2020,2020
ME202001916,808 9th ST ,95912,Colusa,36,288808,300000,96,1614,6098,0,6/27/2020 0:00,6/27/2020 0:00,1925,2020,2020
BA321063006,2381 Channing PL ,94533,Solano,14,435000,435000,48,1608,8712,0,7/8/2021 0:00,7/8/2021 0:00,1973,2021,2021
CC40956980,319 Calle La Mesa ,94556,Contra Costa,4,1950000,1975000,53,2667,17976,0,7/1/2021 0:00,7/1/2021 0:00,1968,2021,2021
CREV21114744,35810 County Line RD ,92399,San Bernardino,8,425000,450000,62,1625,20800,22,5/24/2021 0:00,6/15/2021 0:00,1959,2021,2021
CREV21124659,1621 Valley Falls AVE ,92374,San Bernardino,8,615000,640000,20,2431,7540,5,6/10/2021 0:00,6/15/2021 0:00,2001,2021,2021
CRIV21123742,3325 Brou LN ,92503,Riverside,3,475000,485000,16,1540,2178,9,6/14/2021 0:00,6/23/2021 0:00,2005,2021,2021
CRNDP2106527,1077 Crest Drive ,92024,San Diego,7,2395000,2720000,8,2722,11630,7,6/7/2021 0:00,6/14/2021 0:00,2013,2021,2021
CRNDP2106639,1314 Mondavi CIR ,92081,San Diego,7,900000,955000,32,2192,7491,4,6/9/2021 0:00,6/13/2021 0:00,1989,2021,2021
CROC21123129,24662 Via Alvorado ,92692,Orange,1,999900,1065000,47,2175,6000,15,6/5/2021 0:00,6/20/2021 0:00,1974,2021,2021
CROC21143190,9 Ocean Bluff ,92657,Orange,1,9350000,9350000,18,5732,20229,0,6/30/2021 0:00,6/30/2021 0:00,2003,2021,2021
CRPTP2104149,1668 Quiet Trail Drive ,91915,San Diego,7,899000,935000,15,2844,7162,7,6/13/2021 0:00,6/20/2021 0:00,2006,2021,2021
CRPW21124619,11392 Arroyo AVE ,92705,Orange,1,1000000,1075000,72,1830,16500,19,6/9/2021 0:00,6/28/2021 0:00,1949,2021,2021
CRPW21128400,1912 Annandale WAY ,92831,Orange,1,950000,950000,24,2271,6100,0,6/14/2021 0:00,6/14/2021 0:00,1997,2021,2021
CRPW21132500,2745 Woodacre ST ,92821,Orange,1,899999,920000,42,2665,6600,12,6/17/2021 0:00,6/29/2021 0:00,1979,2021,2021
CRPW21138245,3900 Wisteria ST ,90740,Orange,1,1210000,1210000,55,1491,5200,1,6/25/2021 0:00,6/26/2021 0:00,1966,2021,2021
CRPW21148447,1542 Valencia AVE ,92870,Orange,1,1550000,1550000,113,3611,25000,0,7/7/2021 0:00,7/7/2021 0:00,1908,2021,2021
CRTR21136639,15444 Rojas ST ,91745,Los Angeles,0,850000,850000,59,1963,10014,0,6/23/2021 0:00,6/23/2021 0:00,1962,2021,2021
ME221045215,1481 Paymaster CT ,95614,El Dorado,18,575000,575000,34,1741,85813,3,7/1/2021 0:00,7/4/2021 0:00,1987,2021,2021
ME221066013,600 N Ham LN ,95242,San Joaquin,15,330000,330000,66,875,5201,11,6/10/2021 0:00,6/21/2021 0:00,1955,2021,2021
ME221066073,13 Halsey CT ,94565,Contra Costa,4,619900,635000,6,2017,2971,6,6/10/2021 0:00,6/16/2021 0:00,2015,2021,2021
ME221073863,1521 Verbena WAY ,95747,Placer,10,543000,550000,27,1692,9213,12,6/24/2021 0:00,7/6/2021 0:00,1994,2021,2021
ME602152,1139 Oak ST ,95932,Colusa,36,295000,350000,91,1547,6098,7,5/13/2021 0:00,5/20/2021 0:00,1930,2021,2021
ML81852167,807 Laurelwood DR ,94403,San Mateo,11,2200000,2550000,70,1380,12900,0,7/6/2021 0:00,7/6/2021 0:00,1951,2021,2021
SF421566190,806 32nd AVE ,94121,San Francisco,19,2350000,2650000,95,2416,2374,3,6/28/2021 0:00,7/1/2021 0:00,1926,2021,2021
TM21-747046,25152 Malibu RD ,90265,Los Angeles,0,12500000,12500000,64,3107,6644,0,6/9/2021 0:00,6/9/2021 0:00,1957,2021,2021
CNSR21117106,4315 Yosemite WAY ,90065,Los Angeles,0,749900,791000,66,946,6608,4,5/28/2021 0:00,6/1/2021 0:00,1955,2021,2021
CRCV21146171,3831 Conejo DR ,92404,San Bernardino,8,380000,380000,59,1429,7935,4,7/5/2021 0:00,7/9/2021 0:00,1962,2021,2021
CRIG21114407,3673 Albridge DR ,92881,Riverside,3,849999,887500,22,3530,10890,15,5/29/2021 0:00,6/13/2021 0:00,1999,2021,2021
CRNDP2106964,17892 Cabela DR ,92127,San Diego,7,950000,1155000,44,2031,10300,6,6/15/2021 0:00,6/21/2021 0:00,1977,2021,2021
CROC21147791,928 Blue Heron ,90740,Orange,1,2100000,2100000,15,4041,7289,0,7/6/2021 0:00,7/6/2021 0:00,2006,2021,2021
CRPTP2104329,4762 Castle AVE ,92105,San Diego,7,700000,700000,101,1329,3290,1,6/21/2021 0:00,6/22/2021 0:00,1920,2021,2021
CRPW21115350,5352 Edinger AVE ,92649,Orange,1,879880,895000,61,1204,6900,5,7/7/2021 0:00,7/12/2021 0:00,1960,2021,2021
CRSC21131153,5494 Shooting Star LN ,93424,San Luis Obispo,20,1639000,1590000,4,2349,3647,0,6/17/2021 0:00,6/17/2021 0:00,2017,2021,2021
CRSW21125301,29645 Via Mondo ,92592,Riverside,3,639900,670000,28,2676,9583,7,6/9/2021 0:00,6/16/2021 0:00,1993,2021,2021
EB40956430,1215 Neilson St ,94706,Alameda,5,1150000,1800000,95,1374,5450,2,6/30/2021 0:00,7/2/2021 0:00,1926,2021,2021
ME221066065,120 N Crescent AVE ,95240,San Joaquin,15,429950,435000,81,884,5009,5,6/10/2021 0:00,6/15/2021 0:00,1940,2021,2021
ME221066964,1420 Shearwater DR ,95363,Stanislaus,16,460000,510000,17,2421,6403,5,6/11/2021 0:00,6/16/2021 0:00,2004,2021,2021
ME221067383,982 Rossburn CT ,95632,Sacramento,2,449000,458200,27,1210,8390,11,6/11/2021 0:00,6/22/2021 0:00,1994,2021,2021
ME221067522,737 Sutter LN ,95640,Amador,33,315000,325000,34,1400,8150,4,6/12/2021 0:00,6/16/2021 0:00,1987,2021,2021
ME221071381,5530 Jonesboro WAY ,95835,Sacramento,2,650000,658000,18,2363,8455,5,6/18/2021 0:00,6/23/2021 0:00,2003,2021,2021
ME221072745,6564 Alder Park CIR ,95678,Placer,10,649900,667500,18,2015,7396,3,6/25/2021 0:00,6/28/2021 0:00,2003,2021,2021
ME221074264,10376 Spiva RD ,95829,Sacramento,2,859000,862875,62,2517,216929,4,7/1/2021 0:00,7/5/2021 0:00,1959,2021,2021
ML81847989,1461 Revere AVE ,95118,Santa Clara,6,1295000,1475000,66,1363,5473,2,6/9/2021 0:00,6/11/2021 0:00,1955,2021,2021
ML81849072,2 Sommerset Vale ,93940,Monterey,22,2300000,2200000,30,3826,11761,6,6/15/2021 0:00,6/21/2021 0:00,1991,2021,2021
ML81849367,275 Laning ,94062,San Mateo,11,3250000,3723000,66,2460,43124,4,6/17/2021 0:00,6/21/2021 0:00,1955,2021,2021
ML81850198,1059 Jewell AVE ,93950,Monterey,22,1795000,2150000,66,1332,6298,3,6/22/2021 0:00,6/25/2021 0:00,1955,2021,2021
ML81850973,16781 Littlefield LN ,95032,Santa Clara,6,5000000,5050000,6,5701,12322,0,6/26/2021 0:00,6/26/2021 0:00,2015,2021,2021
TM21-749798,5626 Holly Oak DR ,90068,Los Angeles,0,1399000,1850000,70,1764,11968,10,6/21/2021 0:00,7/1/2021 0:00,1951,2021,2021
TM21-753854,905 Irolo ST ,90006,Los Angeles,0,1670000,1670000,113,2428,8089,0,6/27/2021 0:00,6/27/2021 0:00,1908,2021,2021
BA321050920,549 Cockspur CT ,95492,Sonoma,13,645000,716000,28,1141,5667,21,6/9/2021 0:00,6/30/2021 0:00,1993,2021,2021
BA321051747,24061 Cypress RD ,95490,Mendocino,35,275000,265000,45,1597,8799,47,3/26/2021 0:00,5/12/2021 0:00,1976,2021,2021
BE40954465,25722 Donald Ave ,94544,Alameda,5,650000,850000,74,1730,8568,9,6/15/2021 0:00,6/24/2021 0:00,1947,2021,2021
CNSR21126688,3256 Longridge AVE ,91423,Los Angeles,0,1850000,1700000,65,2136,8547,9,6/12/2021 0:00,6/21/2021 0:00,1956,2021,2021
CRIG21133060,13365 March WAY ,92879,Riverside,3,560000,580000,33,1395,6534,16,6/14/2021 0:00,6/30/2021 0:00,1988,2021,2021
CRIV21056617,1827 W 7th ST ,92411,San Bernardino,8,215000,204250,60,1010,7050,2,3/16/2021 0:00,3/18/2021 0:00,1961,2021,2021
CRPV21129166,1818 W 26th ST ,90732,Los Angeles,0,795000,900000,64,1501,5573,2,6/17/2021 0:00,6/19/2021 0:00,1957,2021,2021
CRPW21126403,4773 Candleberry AVE ,90740,Orange,1,1325000,1325000,54,2748,5353,20,5/25/2021 0:00,6/14/2021 0:00,1967,2021,2021
CRPW21126901,17033 E Brookport ST ,91722,Los Angeles,0,524900,530000,67,945,9510,3,6/11/2021 0:00,6/14/2021 0:00,1954,2021,2021
CRPW21138073,2541 W Cobblestone RD ,90631,Orange,1,799800,837000,58,1483,7930,5,6/24/2021 0:00,6/29/2021 0:00,1963,2021,2021
CRSB21128700,1152 Oakfair LN ,90710,Los Angeles,0,879900,970000,51,2082,5013,7,6/16/2021 0:00,6/23/2021 0:00,1970,2021,2021
CRSC21134597,1488 Strawberry AVE ,93420,San Luis Obispo,20,820000,870000,19,1948,7200,3,6/24/2021 0:00,6/27/2021 0:00,2002,2021,2021
CRV0-219002961,1073 E Santa Clara ST ,93001,Ventura,12,1274900,1205000,115,3396,7600,151,3/15/2019 0:00,8/13/2019 0:00,1906,2019,2019
EB40953442,377 Chaucer Dr ,94513,Contra Costa,4,699000,802000,27,1802,6150,6,6/9/2021 0:00,6/15/2021 0:00,1994,2021,2021
ME202000978,91 Ridge WAY ,95966,Butte,9,299000,310000,42,1515,37462,6,3/20/2020 0:00,3/26/2020 0:00,1979,2020,2020
ME221064849,2321 Drew AVE ,95382,Stanislaus,16,429950,465000,40,1684,6299,7,6/15/2021 0:00,6/22/2021 0:00,1981,2021,2021
ME221065457,11504 Coloma RD ,95670,Sacramento,2,475000,510000,31,1441,2914,11,6/11/2021 0:00,6/22/2021 0:00,1990,2021,2021
ME221074606,3366 Nantucket CT ,95682,El Dorado,18,695000,740000,30,2327,51401,2,6/25/2021 0:00,6/27/2021 0:00,1991,2021,2021
ML81848116,1023 Jasmine CIR ,95762,El Dorado,18,799000,900000,22,2734,30056,4,6/10/2021 0:00,6/14/2021 0:00,1999,2021,2021
TM21-693702,1729 Wooster ST ,90035,Los Angeles,0,3467500,3467500,1,4200,6813,69,2/16/2021 0:00,4/26/2021 0:00,2020,2021,2021
BA321050694,637 Grafton WAY ,95688,Solano,14,602000,602000,22,1822,5079,21,6/9/2021 0:00,6/30/2021 0:00,1999,2021,2021
BA321054042,31 Belmont AVE ,94930,Marin,17,1049000,1303000,70,1733,6599,8,6/15/2021 0:00,6/23/2021 0:00,1951,2021,2021
CC40954121,3713 Edmonton Way ,94520,Contra Costa,4,599946,610000,61,1103,6000,14,6/12/2021 0:00,6/26/2021 0:00,1960,2021,2021
CNSR21119978,19703 Terri DR ,91351,Los Angeles,0,675000,720000,36,2349,146375,10,6/9/2021 0:00,6/19/2021 0:00,1985,2021,2021
CNSR21126634,816 Landsford ST ,93535,Los Angeles,0,399990,410000,45,1504,6896,7,6/11/2021 0:00,6/18/2021 0:00,1976,2021,2021
CNSR21127978,13607 Chesterfield DR ,93021,Ventura,12,839999,890000,34,2643,7008,13,6/11/2021 0:00,6/24/2021 0:00,1987,2021,2021
CRIV21128641,200 E Alessandro BLVD 87,92508,Riverside,3,330000,320000,31,930,3485,0,6/14/2021 0:00,6/14/2021 0:00,1990,2021,2021
CROC21101331,22615 Eastwood ST ,90505,Los Angeles,0,1175000,1285000,67,1641,5917,1,6/19/2021 0:00,6/20/2021 0:00,1954,2021,2021
CROC21126717,8 Saltillo ,92688,Orange,1,875000,905000,27,1605,4500,4,6/11/2021 0:00,6/15/2021 0:00,1994,2021,2021
CRPW21108500,3845 California AVE ,90807,Los Angeles,0,999999,1259500,69,2262,8012,27,5/20/2021 0:00,6/16/2021 0:00,1952,2021,2021
CRPW21121335,5318 E Walkerton ST ,90808,Los Angeles,0,995000,1110000,76,1825,5464,14,6/4/2021 0:00,6/18/2021 0:00,1945,2021,2021
CRV1-6542,1132 Torero DR ,93030,Ventura,12,780000,780000,20,2852,4950,2,6/16/2021 0:00,6/18/2021 0:00,2001,2021,2021
EB40954543,1738 Addison Street ,94703,Alameda,5,1995000,2610000,86,4170,6760,14,6/16/2021 0:00,6/30/2021 0:00,1935,2021,2021
EB40956551,922 Ventura Ave ,94707,Alameda,5,998000,1330000,99,1668,4110,10,6/29/2021 0:00,7/9/2021 0:00,1922,2021,2021
ME201902164,2586 Tinsel Trail ,95634,El Dorado,18,350000,350000,17,2607,256133,245,6/24/2019 0:00,2/24/2020 0:00,2004,2019,2020
ME202100896,2224 Leslie CT ,95953,Sutter,23,312500,335000,47,1500,8712,13,4/13/2021 0:00,4/26/2021 0:00,1974,2021,2021
ME221063292,3266 Port Pacific LN ,95758,Sacramento,2,685000,708000,22,2381,9853,10,6/10/2021 0:00,6/20/2021 0:00,1999,2021,2021
ME221068093,1360 Wawona CT ,95961,Yuba,21,560000,585000,5,2850,10890,6,6/17/2021 0:00,6/23/2021 0:00,2016,2021,2021
ME221068635,1115 Jean AVE ,95838,Sacramento,2,289000,310000,43,1000,3999,8,6/19/2021 0:00,6/27/2021 0:00,1978,2021,2021
ML81853689,581 Brighton RD ,94044,San Mateo,11,2000000,2000000,77,2926,4260,0,7/14/2021 0:00,7/14/2021 0:00,1944,2021,2021
BA321053270,1762 Oak ST ,94559,Napa,25,1695000,1600000,105,2340,5284,14,6/14/2021 0:00,6/28/2021 0:00,1916,2021,2021
BA321054302,1315 Dartmouth CIR ,95620,Solano,14,540000,560000,5,1711,3598,5,6/16/2021 0:00,6/21/2021 0:00,2016,2021,2021
BE40953964,2000 Camino Ramon ,94526,Contra Costa,4,1099000,1250000,31,2263,2409,5,6/11/2021 0:00,6/16/2021 0:00,1990,2021,2021
BE40954093,8203 Mulberry Pl ,94568,Alameda,5,930000,990000,37,1366,5000,14,6/12/2021 0:00,6/26/2021 0:00,1984,2021,2021
CC40953471,124 Aralia Ct ,94547,Contra Costa,4,699800,780000,42,1439,7700,11,6/9/2021 0:00,6/20/2021 0:00,1979,2021,2021
CC40954002,1551 SAINT HELENA DRIVE ,94526,Contra Costa,4,1697000,1900000,46,2952,9600,6,6/15/2021 0:00,6/21/2021 0:00,1975,2021,2021
CC40954172,2880 Mount Diablo St ,94518,Contra Costa,4,575000,531000,74,1019,5200,10,6/14/2021 0:00,6/24/2021 0:00,1947,2021,2021
CC40957096,4 Kim ,94553,Contra Costa,4,1200000,1200000,68,2281,14400,0,7/2/2021 0:00,7/2/2021 0:00,1953,2021,2021
CROC21133398,24696 Stratton LN ,92677,Orange,1,750000,765000,32,1536,2080,6,6/18/2021 0:00,6/24/2021 0:00,1989,2021,2021
ME201703214,1450 Whyler RD 10,95993,Sutter,23,165000,165000,38,1272,3920,606,9/27/2017 0:00,5/26/2019 0:00,1983,2017,2019
ME202100068,1771 18th ST ,95965,Butte,9,312000,325000,57,1578,10454,6,1/11/2021 0:00,1/17/2021 0:00,1964,2021,2021
ME221060459,6000 Buckskin LN ,95747,Placer,10,659900,720000,24,1869,7248,4,6/10/2021 0:00,6/14/2021 0:00,1997,2021,2021
ME221061481,3326 Apricot ST ,95953,Sutter,23,330000,361200,13,1489,6098,2,6/21/2021 0:00,6/23/2021 0:00,2008,2021,2021
ME221063282,5717 Ridgepoint DR ,95843,Sacramento,2,435000,450000,19,1165,4966,5,6/17/2021 0:00,6/22/2021 0:00,2002,2021,2021
ME221066358,9574 Dominion Wood Ln ,95758,Sacramento,2,430000,440000,28,1427,2805,5,6/11/2021 0:00,6/16/2021 0:00,1993,2021,2021
ME221069413,3352 Gray Mare WAY ,95843,Sacramento,2,550000,601021,32,2134,8276,3,6/18/2021 0:00,6/21/2021 0:00,1989,2021,2021
ME221070490,822 S California ST ,95240,San Joaquin,15,435000,455000,61,1767,6399,4,6/17/2021 0:00,6/21/2021 0:00,1960,2021,2021
TM21-753072,4425 Studio PL ,91602,Los Angeles,0,1475000,1475000,1,2200,20000,0,6/24/2021 0:00,6/24/2021 0:00,2020,2021,2021
TM21-761520,2617 Harlesden CT ,90046,Los Angeles,0,2295000,2450000,71,2159,37723,7,5/20/2021 0:00,5/27/2021 0:00,1950,2021,2021
BA321035349,18955 Robinson RD ,95476,Sonoma,13,875000,915000,69,1302,19423,29,4/22/2021 0:00,5/21/2021 0:00,1952,2021,2021
BA321049880,2292 Woolner AVE ,94533,Solano,14,400000,440000,70,1161,8276,9,6/9/2021 0:00,6/18/2021 0:00,1951,2021,2021
BA321051492,120 10th ST ,95401,Sonoma,13,599000,675000,121,1244,5519,1,6/21/2021 0:00,6/22/2021 0:00,1900,2021,2021
BA321061973,59 Marin Bay Park CT ,94901,Marin,17,2800000,2800000,32,4206,35201,0,7/6/2021 0:00,7/6/2021 0:00,1989,2021,2021
CNSR21119955,7930 Oakdale AVE ,91306,Los Angeles,0,680000,715000,58,1501,5201,6,6/10/2021 0:00,6/16/2021 0:00,1963,2021,2021
CNSR21130999,6641 Quakertown AVE ,91306,Los Angeles,0,625000,670000,68,1063,7936,0,6/16/2021 0:00,6/16/2021 0:00,1953,2021,2021
CRJT21132833,61381 Alta Mura DR ,92252,San Bernardino,8,549900,555000,48,1200,23680,5,6/18/2021 0:00,6/23/2021 0:00,1973,2021,2021
CROC21109642,5201 Tasman DR ,92649,Orange,1,1499000,1600000,1,3289,7140,36,5/12/2021 0:00,6/17/2021 0:00,2020,2021,2021
CROC21117168,23601 Shirleen Ct ,92677,Orange,1,1350000,1457000,27,2553,12100,53,4/29/2021 0:00,6/21/2021 0:00,1994,2021,2021
CRSC21131968,342 N 4th ST ,93433,San Luis Obispo,20,649900,625000,26,1688,7405,7,6/17/2021 0:00,6/24/2021 0:00,1995,2021,2021
CRV0-219004024,10217 Carlyle ST ,93004,Ventura,12,489500,489500,28,1319,3927,28,4/8/2019 0:00,5/6/2019 0:00,1993,2019,2019
CRV1-6547,5673 Calle Sencillo ,93012,Ventura,12,685000,710000,34,1328,4976,3,6/18/2021 0:00,6/21/2021 0:00,1987,2021,2021
ME201903953,3951 D ST ,95819,Sacramento,2,879000,840000,100,1299,4200,86,11/16/2019 0:00,2/10/2020 0:00,1921,2019,2020
ME221069432,5315 Rogers ST ,95618,Yolo,24,1400000,1900000,22,3696,15011,6,6/16/2021 0:00,6/22/2021 0:00,1999,2021,2021
ME221069947,8705 Los Encantos CIR ,95624,Sacramento,2,479999,479000,42,1456,7802,4,6/17/2021 0:00,6/21/2021 0:00,1979,2021,2021
ML81848112,3128 Arcola CT ,95148,Santa Clara,6,969900,1088000,38,1273,4516,7,6/9/2021 0:00,6/16/2021 0:00,1983,2021,2021
ML81849075,6222 Rubicon AVE ,94560,Alameda,5,988000,1220000,42,1718,5106,6,6/15/2021 0:00,6/21/2021 0:00,1979,2021,2021
ML81852232,1711 Maxine AVE ,94401,San Mateo,11,799000,1150000,66,1080,5000,7,7/7/2021 0:00,7/14/2021 0:00,1955,2021,2021
TM21-752240,13066 Discovery CRK ,90094,Los Angeles,0,2535000,2535000,15,3766,59718,0,7/9/2021 0:00,7/9/2021 0:00,2006,2021,2021
BA321051436,36 Birch ST ,94941,Marin,17,950000,1200000,67,1033,6151,0,5/29/2021 0:00,5/29/2021 0:00,1954,2021,2021
BA321053108,1616 Putnam WAY ,94954,Sonoma,13,675000,715000,50,1366,6299,9,6/13/2021 0:00,6/22/2021 0:00,1971,2021,2021
BA321055667,1411 Owl Pt ,95409,Sonoma,13,999900,1020000,22,2601,12354,21,6/18/2021 0:00,7/9/2021 0:00,1999,2021,2021
CNSR21124658,10210 WHEATLAND AVE ,91040,Los Angeles,0,999000,1135000,68,2244,20424,3,6/10/2021 0:00,6/13/2021 0:00,1953,2021,2021
CNSR21136514,9413 Mclennan AVE ,91343,Los Angeles,0,799000,965000,59,1664,7714,4,6/24/2021 0:00,6/28/2021 0:00,1962,2021,2021
CRIV21134062,4365 Brentwood AVE ,92506,Riverside,3,555000,615000,65,1404,10019,7,6/21/2021 0:00,6/28/2021 0:00,1956,2021,2021
CRNDP2106079,17656 Las Repolas ,92067,San Diego,7,2795000,2811250,20,6768,47045,17,5/29/2021 0:00,6/15/2021 0:00,2001,2021,2021
CROC21132686,60 Essex LN ,92620,Orange,1,999000,1065000,23,1900,2800,5,6/18/2021 0:00,6/23/2021 0:00,1998,2021,2021
CRP0-819000646,3810 Hampton RD ,91107,Los Angeles,0,1249000,1200000,73,2625,14019,24,2/12/2019 0:00,3/8/2019 0:00,1948,2019,2019
CRPW21128662,11124 Sawtooth CT ,92301,San Bernardino,8,365000,425000,14,3352,7468,7,6/14/2021 0:00,6/21/2021 0:00,2007,2021,2021
CRPW21137117,7 Verano ,92610,Orange,1,925000,1098000,31,2390,3800,12,6/16/2021 0:00,6/28/2021 0:00,1990,2021,2021
CRSW21127004,40832 Calle Santa Cruz ,92203,Riverside,3,349900,381500,17,1463,5227,3,6/11/2021 0:00,6/14/2021 0:00,2004,2021,2021
EB40953711,106 Whitney Ct ,94561,Contra Costa,4,825000,870000,5,3476,6273,9,6/10/2021 0:00,6/19/2021 0:00,2016,2021,2021
