Status,Street Address (Full),List Price,Sale Price,Age,Sq Ft Total,Lot Size,Listing Date,Sale Date,Close Date,DOM,Zip Code,Original List Price,Year Built,Lot Size,MLS Number ,,
Sold,1485 Church ST ,1249900,1249900,93,1879,5700,9/23/2019 0:00,10/25/2019 0:00,11/15/2019 0:00,32,93001,1249900,1928,5700,CRV0-219011791,,
Sold,1702 Rosemary DR ,1248888,1248888,6,3008,4988,6/10/2021 0:00,6/16/2021 0:00,7/16/2021 0:00,6,95020,1248888,2015,4988,ML81848336,,
Sold,8461 Longden AVE ,1168000,1246000,79,1953,8985,6/8/2021 0:00,6/25/2021 0:00,7/20/2021 0:00,17,91775,1168000,1942,8985,CRAR21127605,,
Sold,703 Lakecrest DR ,1175000,1245000,21,3100,23087,6/10/2021 0:00,6/14/2021 0:00,7/9/2021 0:00,4,95762,1175000,2000,23087,ME221065379,,
Sold,122 Rodeo DR ,1175000,1240205,32,2174,10899,6/13/2021 0:00,6/14/2021 0:00,6/28/2021 0:00,1,93420,1175000,1989,10899,CRPI21124310,,
Sold,3863 Patterson Ave ,995000,1240000,93,1673,3000,6/10/2021 0:00,6/22/2021 0:00,7/13/2021 0:00,12,94619,995000,1928,3000,EB40953690,,
Sold,7815 Bowen DR ,1188000,1240000,62,2098,25030,6/7/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,14,90602,1188000,1959,25030,CRPW21120220,,
Sold,3621 West BLVD ,1125000,1237500,80,1830,6000,6/2/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,19,90016,1125000,1941,6000,CRPW21125465,,
Sold,21991 Sandra ST ,1237000,1237000,42,2751,6215,5/14/2021 0:00,6/2/2021 0:00,6/25/2021 0:00,19,92630,1237000,1979,6215,CROC21134729,,
Sold,5477 Wolverine Terrace ,1200000,1237000,18,2567,44866,6/7/2021 0:00,6/11/2021 0:00,7/9/2021 0:00,4,92010,1100000,2003,44866,CRNDP2106551,,
Sold,557 N Madison AVE ,1150000,1235000,78,1657,7505,4/13/2021 0:00,6/15/2021 0:00,6/29/2021 0:00,63,90004,1150000,1943,7505,CROC21079534,,
Sold,31311 Pine Mountain RD ,1295000,1235000,28,1830,1112958,6/10/2021 0:00,7/19/2021 0:00,7/19/2021 0:00,39,95425,1295000,1993,1112958,BA321037049,,
Sold,6201 Valley View Rd ,965000,1230000,84,1201,7400,6/17/2021 0:00,6/24/2021 0:00,7/21/2021 0:00,7,94611,965000,1937,7400,EB40954850,,
Sold,36616 Bonito DR ,998000,1230000,66,1136,6133,6/10/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,10,94536,998000,1955,6133,ML81848322,,
Sold,1003 Outpost CT ,1100000,1230000,3,3750,11552,6/10/2021 0:00,6/15/2021 0:00,7/1/2021 0:00,5,95765,1100000,2018,11552,ME221065162,,
Sold,9 Las Fieras ,1050000,1226000,24,3000,5428,3/19/2021 0:00,6/16/2021 0:00,7/16/2021 0:00,89,92688,1050000,1997,5428,CROC21060470,,
Sold,142 Orval AVE ,1125000,1225000,121,810,8640,7/7/2021 0:00,7/7/2021 0:00,7/7/2021 0:00,0,94038,1125000,1900,8640,ML81852260,,
Sold,1139 Roy AVE ,1279000,1225000,79,1031,6557,6/18/2021 0:00,6/25/2021 0:00,7/9/2021 0:00,7,95125,1279000,1942,6557,ML81849639,,
Sold,4 El Corzo ,1069000,1225000,24,3000,5488,6/7/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,14,92688,1069000,1997,5488,CROC21123128,,
Sold,3543 Redwood RD ,988000,1225000,92,1575,4000,6/11/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,10,94619,988000,1929,4000,SF421561857,,
Sold,4240 G ST ,1125000,1225000,31,2800,7200,6/10/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,5,95819,1125000,1990,7200,ME221064519,,
Sold,2196 Bright Pl ,1049000,1220000,45,1840,11196,6/21/2021 0:00,6/25/2021 0:00,7/17/2021 0:00,4,94541,1049000,1976,11196,BE40955370,,
Sold,6222 Rubicon AVE ,988000,1220000,42,1718,5106,6/15/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,6,94560,988000,1979,5106,ML81849075,,
Sold,513 13th ST ,1250000,1218750,67,760,2938,6/1/2021 0:00,6/16/2021 0:00,7/9/2021 0:00,15,92648,1250000,1954,2938,CROC21118072,,
Sold,651 Stetson ST ,980000,1218750,35,2080,5000,6/11/2021 0:00,6/18/2021 0:00,6/28/2021 0:00,7,94038,890000,1986,5000,ML81848592,,
Sold,6426 Ellenview AVE ,1275000,1218000,52,2769,26286,6/15/2021 0:00,6/22/2021 0:00,7/8/2021 0:00,7,91307,1275000,1969,26286,CNSR21128957,,
Sold,4577 Wilson AVE ,1199000,1216000,97,1303,4496,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,6,92116,1199000,1924,4496,CRPTP2104001,,
Sold,16 Brisbane CT ,1215000,1215000,6,2144,3646,7/12/2021 0:00,7/12/2021 0:00,7/12/2021 0:00,0,92782,1215000,2015,3646,CRNP21151856,,
Sold,2168 Avenida De Las Flores ,1200000,1210000,45,1850,6337,7/9/2021 0:00,7/12/2021 0:00,7/20/2021 0:00,3,95054,1200000,1976,6337,ML81852908,,
Sold,3900 Wisteria ST ,1210000,1210000,55,1491,5200,6/25/2021 0:00,6/26/2021 0:00,7/16/2021 0:00,1,90740,1149999,1966,5200,CRPW21138245,,
Sold,9141 Regatta DR ,1249000,1210000,57,1656,6000,6/13/2021 0:00,6/17/2021 0:00,6/30/2021 0:00,4,92646,1249000,1964,6000,CRPW21127464,,
Sold,15010 Driftwood Creek RD ,1210000,1210000,22,3178,87120,5/28/2021 0:00,6/12/2021 0:00,7/15/2021 0:00,15,92021,1199000,1999,87120,CRPTP2103772,,
Sold,1073 E Santa Clara ST ,1274900,1205000,115,3396,7600,3/15/2019 0:00,8/13/2019 0:00,8/16/2019 0:00,151,93001,1299900,1906,7600,CRV0-219002961,,
Sold,1955 Overlook RD ,1190000,1205000,56,2127,8360,5/23/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,29,92831,1190000,1965,8360,CRPW21091538,,
Sold,1004 Rolling Woods Way ,1150000,1205000,23,2475,10250,6/10/2021 0:00,6/17/2021 0:00,7/15/2021 0:00,7,94521,1150000,1998,10250,CC40953659,,
Sold,25821 Serenata DR ,1075000,1200350,53,1975,11371,6/7/2021 0:00,6/25/2021 0:00,7/14/2021 0:00,18,92691,1075000,1968,11371,CROC21123745,,
Sold,2037 Powell DR ,1200000,1200000,63,2365,0.45,7/20/2021 0:00,7/20/2021 0:00,7/21/2021 0:00,0,92020,1200000,1958,0.45,CRNDP2108477,,
Sold,2565 San Carlos Dr ,1200000,1200000,66,1206,8000,7/18/2021 0:00,7/18/2021 0:00,7/19/2021 0:00,0,94598,1200000,1955,8000,BE40959408,,
Sold,57 Larkspur AVE ,998000,1200000,63,1280,3300,7/12/2021 0:00,7/12/2021 0:00,7/15/2021 0:00,0,94015,998000,1958,3300,ML81853142,,
Sold,21745 Entrado DR ,1099000,1200000,83,780,13932,3/20/2021 0:00,4/22/2021 0:00,6/14/2021 0:00,33,90290,1099000,1938,13932,TM21-758162,,
Sold,4 Kim ,1200000,1200000,68,2281,14400,7/2/2021 0:00,7/2/2021 0:00,7/2/2021 0:00,0,94553,1200000,1953,14400,CC40957096,,
Sold,3810 Hampton RD ,1249000,1200000,73,2625,14019,2/12/2019 0:00,3/8/2019 0:00,3/22/2019 0:00,24,91107,1249000,1948,14019,CRP0-819000646,,
Sold,3705 Mayfair DR ,1200000,1200000,71,1482,,5/11/2021 0:00,7/1/2021 0:00,7/1/2021 0:00,51,91107,1200000,1950,,CRP1-5526,,
Sold,45 Via Brida ,1095000,1200000,28,2200,4608,6/18/2021 0:00,7/5/2021 0:00,7/20/2021 0:00,17,92688,1095000,1993,4608,CROC21133086,,
Sold,1139 Hilford CT ,1200000,1200000,48,2150,6033,6/25/2021 0:00,6/25/2021 0:00,6/25/2021 0:00,0,95132,1200000,1973,6033,ML81850953,,
Sold,5462 Evening Sky DR ,1149950,1200000,22,3396,9350,5/20/2021 0:00,5/21/2021 0:00,6/25/2021 0:00,1,93063,1149950,1999,9350,CNSR21109346,,
Sold,14 Paso Hondo ,1149500,1200000,76,1503,11987,6/25/2021 0:00,6/28/2021 0:00,7/12/2021 0:00,3,93924,1149500,1945,11987,ML81850887,,
Sold,5830 Del Trigo Ln ,1099990,1200000,60,2554,11500,6/24/2021 0:00,6/29/2021 0:00,7/16/2021 0:00,5,94517,1099990,1961,11500,CC40955967,,
Sold,5160 Glenview ST ,1250000,1200000,16,3290,7405,6/24/2021 0:00,6/30/2021 0:00,7/14/2021 0:00,6,91709,1250000,2005,7405,CRTR21137789,,
Sold,691 Sonoma St ,849000,1200000,73,1941,7000,6/23/2021 0:00,6/30/2021 0:00,7/21/2021 0:00,7,94805,849000,1948,7000,EB40955727,,
Sold,1537 Sharon PL ,1048000,1200000,77,1550,5000,6/22/2021 0:00,6/22/2021 0:00,7/16/2021 0:00,0,94401,1048000,1944,5000,ML81850219,,
Sold,2024 Boundary ST ,1200000,1200000,57,1460,7000,6/9/2021 0:00,6/19/2021 0:00,7/21/2021 0:00,10,92104,1149000,1964,7000,CRSB21124628,,
Sold,260 Augustine Dr ,1079000,1200000,33,2153,7200,6/18/2021 0:00,6/24/2021 0:00,7/8/2021 0:00,6,94553,1079000,1988,7200,CC40955180,,
Sold,36 Birch ST ,950000,1200000,67,1033,6151,5/29/2021 0:00,5/29/2021 0:00,6/8/2021 0:00,0,94941,950000,1954,6151,BA321051436,,
Sold,621 Parcel ST ,1195000,1200000,37,1791,7500,6/18/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,2,93940,1195000,1984,7500,ML81849587,,
Sold,10879 El Mar AVE ,1049000,1200000,47,2000,5000,6/17/2021 0:00,6/23/2021 0:00,7/9/2021 0:00,6,92708,1049000,1974,5000,CROC21129095,,
Sold,23010 Brenford ST ,1199999,1200000,62,2084,9755,6/15/2021 0:00,6/20/2021 0:00,7/14/2021 0:00,5,91364,1199999,1959,9755,CNSR21129486,,
Sold,20134 1st Pl ,965000,1200000,12,1419,21938,6/12/2021 0:00,6/22/2021 0:00,7/15/2021 0:00,10,92029,965000,2009,21938,CRNDP2106831,,
Sold,7591 Amarillo Road ,1099000,1200000,57,1415,7089,6/16/2021 0:00,6/22/2021 0:00,7/21/2021 0:00,6,94568,1099000,1964,7089,BE40954577,,
Sold,16405 San Domingo DR ,1149000,1200000,3,2505,4578,6/15/2021 0:00,6/18/2021 0:00,7/20/2021 0:00,3,95037,1149000,2018,4578,ML81848905,,
Sold,1174 Adena WAY ,1200000,1200000,18,2955,0.46,5/12/2021 0:00,5/20/2021 0:00,7/2/2021 0:00,8,92069,1200000,2003,0.46,CRNDP2106890,,
Sold,27667 Camellia DR ,1070000,1200000,3,3723,8100,6/11/2021 0:00,6/17/2021 0:00,6/28/2021 0:00,6,91350,1070000,2018,8100,CNSR21127157,,
Sold,415 Alhambra RD ,1088000,1200000,67,1190,4800,6/14/2021 0:00,6/25/2021 0:00,7/21/2021 0:00,11,94080,1088000,1954,4800,SF421561777,,
Sold,738 Sullivan WAY ,989000,1200000,3,2633,3430,6/11/2021 0:00,6/24/2021 0:00,7/12/2021 0:00,13,95020,989000,2018,3430,ML81848608,,
Sold,24761 Doria AVE ,975000,1200000,49,2837,7888,6/11/2021 0:00,6/23/2021 0:00,7/8/2021 0:00,12,92691,975000,1972,7888,CROC21126427,,
Sold,2481 Rutland PL ,1074000,1200000,26,1963,9993,6/10/2021 0:00,6/11/2021 0:00,7/14/2021 0:00,1,91362,1074000,1995,9993,CNSR21124666,,
Sold,25491 Orchard Rim LN ,1049000,1200000,44,2459,6270,5/25/2021 0:00,6/17/2021 0:00,7/19/2021 0:00,23,92630,1049000,1977,6270,CROC21112815,,
Sold,3835 Wellington SQ ,1200000,1200000,47,1710,5957,6/9/2021 0:00,6/10/2021 0:00,7/9/2021 0:00,1,95136,1280000,1974,5957,ML81848033,,
Sold,1001 Everglades DR ,1095000,1200000,54,2340,6200,6/9/2021 0:00,6/18/2021 0:00,7/16/2021 0:00,9,94044,1095000,1967,6200,SF421561299,,
Sold,1843 Vista Del Verde DR ,995000,1195122,80,1209,4905,6/10/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,9,91208,995000,1941,4905,TM21-746904,,
Sold,1721 Axenty WAY ,1200000,1195000,59,1558,2519,6/16/2021 0:00,6/16/2021 0:00,6/16/2021 0:00,0,90278,1200000,1962,2519,CRSB21131582,,
Sold,6917 Knowlton PL ,1195000,1195000,2021,1981,1648,6/8/2021 0:00,6/8/2021 0:00,6/8/2021 0:00,0,90045,1195000,,1648,TM21-746872,,
Sold,1784 Star Crest PL ,979000,1190000,16,2710,5461,6/10/2021 0:00,6/14/2021 0:00,6/28/2021 0:00,4,92078,979000,2005,5461,CRNDP2106700,,
Sold,1332 Conway AVE ,1089000,1187000,63,1790,7296,6/18/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,3,92626,1089000,1958,7296,CROC21133149,,
Sold,3720 Cedarbend DR ,1198000,1185000,63,1781,8932,3/31/2019 0:00,4/29/2019 0:00,5/7/2019 0:00,29,91214,1198000,1958,8932,CRP0-819001390,,
Sold,1511 Southridge CT ,1085000,1185000,19,2906,10454,6/24/2021 0:00,6/30/2021 0:00,7/14/2021 0:00,6,95762,1085000,2002,10454,ME221068323,,
Sold,3940 Myrtle AVE ,1200000,1185000,84,2810,7857,6/12/2021 0:00,6/19/2021 0:00,6/29/2021 0:00,7,90807,1200000,1937,7857,CRPW21134561,,
Sold,42830 Eagles Flight PL ,995000,1185000,15,3062,12000,6/10/2021 0:00,6/14/2021 0:00,7/15/2021 0:00,4,92315,995000,2006,12000,CRPW21126755,,
Sold,109 Dell WAY ,1074000,1185000,45,1616,15899,6/11/2021 0:00,6/14/2021 0:00,7/7/2021 0:00,3,95066,1074000,1976,15899,ML81848453,,
Sold,2409 Blossom LN ,999000,1183500,57,1900,2506,6/5/2021 0:00,6/15/2021 0:00,6/29/2021 0:00,10,90278,999000,1964,2506,CRSB21122284,,
Sold,123 San Miguel DR ,1188000,1183000,73,2025,9489,5/28/2021 0:00,6/20/2021 0:00,7/15/2021 0:00,23,91007,1188000,1948,9489,CRWS21115856,,
Sold,1025 N Chester AVE ,1250000,1181000,107,2186,8910,9/4/2019 0:00,9/17/2019 0:00,10/15/2019 0:00,13,91104,1250000,1914,8910,CRP0-819004097,,
Sold,557 Almanor ,979000,1180000,28,2088,5567,6/22/2021 0:00,6/29/2021 0:00,7/12/2021 0:00,7,94954,979000,1993,5567,BA321056231,,
Sold,27022 Via Grande ,1199900,1180000,50,2935,10575,6/10/2021 0:00,6/19/2021 0:00,7/9/2021 0:00,9,92691,1245000,1971,10575,CROC21126658,,
Sold,7930 E Elderwood AVE ,1150000,1180000,34,2370,5000,6/4/2021 0:00,6/13/2021 0:00,7/16/2021 0:00,9,92869,1150000,1987,5000,CRLG21120716,,
Sold,21602 Paul AVE ,999000,1180000,66,1514,6052,6/10/2021 0:00,6/17/2021 0:00,7/16/2021 0:00,7,90503,999000,1955,6052,CRSB21126006,,
Sold,3055 Frederic ST ,950000,1180000,71,1233,6086,6/9/2021 0:00,6/21/2021 0:00,7/15/2021 0:00,12,91504,950000,1950,6086,TM21-742132,,
Sold,4179 Tokay DR ,995000,1180000,30,2561,8895,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,6,94558,995000,1991,8895,BA321051077,,
Sold,21 Saint John ,1175000,1180000,32,2000,2800,6/3/2021 0:00,6/22/2021 0:00,7/2/2021 0:00,19,92629,1175000,1989,2800,CROC21116077,,
Sold,1342 Prevost ST ,1049000,1180000,74,1072,5883,6/9/2021 0:00,6/12/2021 0:00,7/13/2021 0:00,3,95125,1049000,1947,5883,ML81847995,,
Sold,19305 Vaughn Ave ,925000,1177000,66,1214,6336,6/20/2021 0:00,6/24/2021 0:00,7/15/2021 0:00,4,94546,925000,1955,6336,BE40955284,,
Sold,1520 Sunrise DR ,1099000,1177000,21,2492,6348,6/11/2021 0:00,6/16/2021 0:00,7/13/2021 0:00,5,95020,1099000,2000,6348,ML81848510,,
Sold,29482 Pointe Royale ,1099000,1177000,33,2340,4800,2/3/2021 0:00,6/17/2021 0:00,7/8/2021 0:00,134,92677,1099000,1988,4800,CROC21023762,,
Sold,658 Patoma Ct ,1099000,1175000,66,1120,9384,6/24/2021 0:00,6/24/2021 0:00,7/20/2021 0:00,0,94536,1099000,1955,9384,BE40955943,,
Sold,1885 Artemisia CT ,1060000,1175000,0,1755,3511,6/22/2021 0:00,6/28/2021 0:00,7/16/2021 0:00,6,92011,1060000,2021,3511,CRNDP2107204,,
Sold,12634 Cumpston ST ,1049950,1175000,67,1863,6982,6/8/2021 0:00,6/22/2021 0:00,6/29/2021 0:00,14,91607,1049950,1954,6982,CNSR21133756,,
Sold,61 Carlos Ct ,1050000,1175000,69,1430,10010,6/18/2021 0:00,6/22/2021 0:00,7/9/2021 0:00,4,94597,1050000,1952,10010,CC40955178,,
Sold,6 Camino Del Prado ,1149000,1175000,20,2055,5613,6/3/2021 0:00,6/20/2021 0:00,7/20/2021 0:00,17,92673,1149000,2001,5613,CROC21120899,,
Sold,9705 Royston CT ,1175000,1175000,24,2508,12023,6/17/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,4,95746,975000,1997,12023,ME221041106,,
Sold,792 Penny Royal LN ,995000,1175000,66,1835,6399,6/17/2021 0:00,6/29/2021 0:00,7/2/2021 0:00,12,94903,995000,1955,6399,BA321054423,,
Sold,694 Bold CT ,919999,1175000,59,1431,10479,6/15/2021 0:00,6/23/2021 0:00,7/20/2021 0:00,8,95111,919999,1962,10479,ML81848996,,
Sold,664 Equador ,1175000,1175000,49,2236,8638,6/13/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,8,95616,1175000,1972,8638,ME221066149,,
Sold,18445 Magee Way ,1098888,1175000,69,1638,5100,6/11/2021 0:00,6/18/2021 0:00,7/14/2021 0:00,7,94546,1098888,1952,5100,BE40953990,,
Sold,872 Laurie AVE ,1250000,1175000,60,2172,6443,6/10/2021 0:00,7/1/2021 0:00,7/20/2021 0:00,21,95054,1498888,1961,6443,ML81848353,,
Sold,15051 Clemons CIR ,1195000,1173186,49,2160,6832,6/18/2021 0:00,6/23/2021 0:00,7/9/2021 0:00,5,92604,1195000,1972,6832,CRNP21131799,,
Sold,212 Weymouth ST ,1195000,1170975,25,1409,5250,6/11/2021 0:00,6/15/2021 0:00,7/1/2021 0:00,4,93428,1195000,1996,5250,CRSC21124087,,
Sold,1746 N Los Robles AVE ,1049000,1170000,98,1333,6757,6/20/2021 0:00,6/29/2021 0:00,7/16/2021 0:00,9,91104,1049000,1923,6757,CNSR21130215,,
Sold,321 Kingsley Place ,1050000,1170000,50,1479,7875,6/11/2021 0:00,6/11/2021 0:00,6/11/2021 0:00,0,94583,1050000,1971,7875,CC40953935,,
Sold,22 Rising Sun ,1099000,1165000,15,1785,3666,6/18/2021 0:00,6/21/2021 0:00,7/1/2021 0:00,3,92620,1099000,2006,3666,CRPW21131071,,
Sold,2288 Gould AVE ,1165000,1165000,23,2035,6541,3/4/2021 0:00,5/26/2021 0:00,6/15/2021 0:00,83,92782,1165000,1998,6541,CRPW21048239,,
Sold,1380 Bella CIR ,1155000,1165000,15,3285,13547,6/17/2021 0:00,6/22/2021 0:00,7/19/2021 0:00,5,95648,1155000,2006,13547,ME221069770,,
Sold,11121 Doverhill Road ,999900,1165000,24,2148,4313,6/13/2021 0:00,6/17/2021 0:00,7/20/2021 0:00,4,92131,999900,1997,4313,CRPTP2104139,,
Sold,1007 Jones St ,925000,1165000,95,912,4400,6/9/2021 0:00,6/23/2021 0:00,7/16/2021 0:00,14,94710,925000,1926,4400,EB40953433,,
Sold,4408 Black Walnut Court ,895000,1164000,48,1917,6144,6/10/2021 0:00,6/15/2021 0:00,7/7/2021 0:00,5,94521-4320,895000,1973,6144,CC40953719,,
Sold,711 Kirkwood LN ,925000,1162000,52,2371,6496,5/31/2021 0:00,6/24/2021 0:00,7/16/2021 0:00,24,90631,925000,1969,6496,CRCV21116653,,
Sold,246 Prague ST ,1160000,1160000,94,1000,2500,7/21/2021 0:00,7/21/2021 0:00,7/21/2021 0:00,0,94112,1160000,1927,2500,SF421576175,,
Sold,3770 Marks AVE ,998000,1160000,62,1280,6839,7/7/2021 0:00,7/9/2021 0:00,7/19/2021 0:00,2,95118,998000,1959,6839,ML81852344,,
Sold,3657 Miners Ravine DR ,1050000,1160000,7,3035,15246,6/24/2021 0:00,6/28/2021 0:00,7/9/2021 0:00,4,95661,975000,2014,15246,ME221066297,,
Sold,1239 Seafarer ST ,1100000,1160000,52,1439,,6/10/2021 0:00,6/14/2021 0:00,6/30/2021 0:00,4,93001,1100000,1969,,CRV1-6356,,
Sold,6474 Alta Pradera LN ,899000,1158000,12,2106,152896,6/10/2021 0:00,6/14/2021 0:00,7/14/2021 0:00,4,93422,899000,2009,152896,CRSC21120232,,
Sold,8 Copper Hill ,1150000,1157000,44,2453,4840,6/12/2021 0:00,6/25/2021 0:00,7/20/2021 0:00,13,92620,1150000,1977,4840,CRCV21127381,,
Sold,3730 September Ct ,998000,1155000,62,1678,15402,6/18/2021 0:00,6/18/2021 0:00,7/9/2021 0:00,0,94546,998000,1959,15402,BE40955121,,
Sold,17892 Cabela DR ,950000,1155000,44,2031,10300,6/15/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,6,92127,950000,1977,10300,CRNDP2106964,,
Sold,2040 Medici WAY ,1100000,1155000,14,2943,16988,6/14/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1,95762,1100000,2007,16988,ME221023146,,
Sold,7083 Via Del Rio ,998000,1153000,49,1308,5864,6/11/2021 0:00,6/16/2021 0:00,7/7/2021 0:00,5,95139,998000,1972,5864,ML81848520,,
Sold,5749 Salisbury LN ,1100000,1151000,32,2292,10454,6/3/2021 0:00,6/10/2021 0:00,7/9/2021 0:00,7,93401,1100000,1989,10454,CRPI21120595,,
Sold,5591 Jonathan Dr ,999888,1151000,62,1864,7000,6/10/2021 0:00,6/12/2021 0:00,7/20/2021 0:00,2,94560,999888,1959,7000,BE40953701,,
Sold,4411 Striped Maple Ct. ,1150000,1150000,46,2886,5520,7/21/2021 0:00,7/21/2021 0:00,7/21/2021 0:00,0,94521,1150000,1975,5520,CC40959759,,
Sold,1711 Maxine AVE ,799000,1150000,66,1080,5000,7/7/2021 0:00,7/14/2021 0:00,7/21/2021 0:00,7,94401,799000,1955,5000,ML81852232,,
Sold,1826 Skyline DR ,1200000,1150000,61,3170,2.14,6/28/2021 0:00,6/29/2021 0:00,7/1/2021 0:00,1,92027,1200000,1960,2.14,CRNDP2107491,,
Sold,912 Kodak DR ,949000,1150000,75,1175,6902,6/24/2021 0:00,6/30/2021 0:00,7/9/2021 0:00,6,90026,949000,1946,6902,TM21-748264,,
Sold,24 Waterside CIR ,1150000,1150000,31,1925,4108,6/14/2021 0:00,6/14/2021 0:00,6/15/2021 0:00,0,94903,1150000,1990,4108,BA321054132,,
Sold,11516 La Maida ST ,1100000,1150000,85,2046,8399,4/12/2021 0:00,4/14/2021 0:00,5/10/2021 0:00,2,91601,1100000,1936,8399,TM21-750592,,
Sold,5931 E Fairbrook ST ,1049900,1150000,72,1994,6150,6/17/2021 0:00,6/22/2021 0:00,7/9/2021 0:00,5,90815,1049900,1949,6150,CRPW21094768,,
Sold,6413 Oakdale AVE ,1150000,1150000,67,1801,7511,6/15/2021 0:00,6/15/2021 0:00,6/16/2021 0:00,0,91367,1150000,1954,7511,TM21-749922,,
Sold,1936 Fountainview CIR ,1150000,1150000,0,2359,5227,6/14/2021 0:00,7/2/2021 0:00,7/9/2021 0:00,18,95403,1150000,2021,5227,BA321053544,,
Sold,1517 Great Owl PL ,1099000,1150000,25,2823,14919,6/11/2021 0:00,7/1/2021 0:00,7/13/2021 0:00,20,95409,1099000,1996,14919,BA321041983,,
Sold,131 Pecks LN ,998000,1150000,64,1040,9940,6/11/2021 0:00,6/17/2021 0:00,7/12/2021 0:00,6,94080,998000,1957,9940,ML81848476,,
Sold,1228 Carlton AVE ,1250000,1150000,72,1585,6000,6/10/2021 0:00,6/15/2021 0:00,7/9/2021 0:00,5,94025,1250000,1949,6000,ML81848351,,
Sold,717 N Madison AVE ,998000,1150000,98,1344,6386,6/10/2021 0:00,7/12/2021 0:00,7/16/2021 0:00,32,90029,998000,1923,6386,CRP1-5157,,
Sold,1409 Manzanita DR ,960000,1150000,47,1490,9400,5/24/2021 0:00,6/10/2021 0:00,6/30/2021 0:00,17,92833,960000,1974,9400,CROC21123326,,
Sold,6344 Greenridge Ct ,969000,1150000,45,2061,5775,6/10/2021 0:00,6/22/2021 0:00,7/15/2021 0:00,12,94553,969000,1976,5775,CC40953628,,
Sold,536 Milton DR ,1025000,1150000,83,1346,6453,6/3/2021 0:00,6/22/2021 0:00,7/8/2021 0:00,19,91775,1025000,1938,6453,CRP1-5036,,
Sold,2747 Northview AVE ,1149000,1149000,45,3089,1.12,5/23/2021 0:00,6/14/2021 0:00,7/2/2021 0:00,22,93420,1149000,1976,1.12,CRPI21111212,,
Sold,311 Santa Ana AVE ,1100000,1143000,80,1184,3808,6/23/2021 0:00,6/28/2021 0:00,7/16/2021 0:00,5,90803,1100000,1941,3808,CROC21134764,,
Sold,5419 Charlotte Way ,985000,1140000,51,1947,6144,6/25/2021 0:00,6/30/2021 0:00,7/20/2021 0:00,5,94550,985000,1970,6144,BE40956131,,
Sold,2552 Gelding Ln ,998000,1140000,22,1559,8453,6/18/2021 0:00,6/23/2021 0:00,7/20/2021 0:00,5,94551,998000,1999,8453,BE40955008,,
Sold,11947 Beatrice ST ,1125000,1140000,74,1136,5747,4/27/2021 0:00,6/17/2021 0:00,6/30/2021 0:00,51,90230,1125000,1947,5747,CRPW21097840,,
Sold,2707 E Serrano AVE ,1199000,1138200,47,2556,11200,6/14/2021 0:00,7/4/2021 0:00,7/20/2021 0:00,20,92867,1199000,1974,11200,CRPW21128855,,
Sold,3407 Hostetter RD ,1200000,1135000,49,1283,6068,4/19/2021 0:00,4/30/2021 0:00,5/18/2021 0:00,11,95132,1200000,1972,6068,ME602163,,
Sold,202 Via Sedona ,1135000,1135000,21,3111,9303,7/1/2021 0:00,7/1/2021 0:00,7/1/2021 0:00,0,92673,1135000,2000,9303,CROC21143246,,
Sold,26235 Buscador ,999900,1135000,41,2083,6000,6/18/2021 0:00,6/29/2021 0:00,7/16/2021 0:00,11,92692,999900,1980,6000,CROC21132700,,
Sold,1169 Lea DR ,995000,1135000,38,1584,44649,6/10/2021 0:00,7/10/2021 0:00,7/16/2021 0:00,30,94945,995000,1983,44649,BA321050684,,
Sold,10210 WHEATLAND AVE ,999000,1135000,68,2244,20424,6/10/2021 0:00,6/13/2021 0:00,7/15/2021 0:00,3,91040,999000,1953,20424,CNSR21124658,,
Sold,634 Edgewater DR ,1130000,1130000,17,3072,7620,5/17/2021 0:00,5/17/2021 0:00,6/21/2021 0:00,0,92078,1130000,2004,7620,CRNDP2108372,,
Sold,37467 Willowood Drive ,899000,1130000,66,1767,5760,6/25/2021 0:00,6/29/2021 0:00,7/9/2021 0:00,4,94536,899000,1955,5760,BE40955297,,
Sold,22051 Robin ,1025000,1130000,44,2444,5000,6/7/2021 0:00,6/24/2021 0:00,7/13/2021 0:00,17,92630,1025000,1977,5000,CRPW21131533,,
Sold,29041 Discovery Ridge DR ,1099900,1130000,17,3447,7767,6/9/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,12,91390,1099900,2004,7767,CNSR21124910,,
