MLS Number,county,County_Index,Year_Sale,List Price,Sale Price,DOM,Sale Date
ME221065668,Stanislaus,16,2021,669900,685000,7,6/17/2021 0:00
ME221077762,Placer,10,2021,389000,432500,4,7/5/2021 0:00
BA321053787,Solano,14,2021,610000,660000,7,6/22/2021 0:00
ME221067021,El Dorado,18,2021,469000,520000,6,6/17/2021 0:00
ME201904143,Yolo,24,2019,515000,500000,8,12/20/2019 0:00
ME221068984,Sacramento,2,2021,460000,475000,2,6/18/2021 0:00
TM21-758162,Los Angeles,0,2021,1099000,1200000,33,4/22/2021 0:00
TM21-745580,Los Angeles,0,2021,1717000,1685000,5,6/14/2021 0:00
CRPW21125394,Los Angeles,0,2021,699900,710000,5,6/16/2021 0:00
CRPW21136545,Los Angeles,0,2021,749000,780000,8,7/1/2021 0:00
CRCV21133093,Riverside,3,2021,482000,495000,15,6/27/2021 0:00
CRSW21123189,Riverside,3,2021,598000,615001,19,6/26/2021 0:00
CRPW21138889,Orange,1,2021,3995000,4085000,3,6/28/2021 0:00
CROC21133086,Orange,1,2021,1095000,1200000,17,7/5/2021 0:00
EB40954024,Contra Costa,4,2021,1199000,1490000,14,6/25/2021 0:00
EB40954711,Contra Costa,4,2021,514900,555000,7,6/24/2021 0:00
CC40956120,Contra Costa,4,2021,2095000,2360000,2,6/27/2021 0:00
CC40953465,Contra Costa,4,2021,850000,850000,8,6/17/2021 0:00
EB40953710,Alameda,5,2021,2395000,2900000,13,6/23/2021 0:00
BE40955044,Alameda,5,2021,998000,1500000,4,6/22/2021 0:00
EB40955702,Alameda,5,2021,1475000,2000000,7,6/30/2021 0:00
ML81850116,Santa Cruz,26,2021,549999,605000,7,6/28/2021 0:00
BA321045044,Sonoma,13,2021,629000,650000,26,7/12/2021 0:00
ME221065630,Yolo,24,2021,349900,365500,4,6/14/2021 0:00
ME221053575,Sacramento,2,2021,648000,643000,12,6/22/2021 0:00
TM21-748802,Los Angeles,0,2021,899000,1000000,12,6/29/2021 0:00
CRP1-5135,Los Angeles,0,2021,1250000,1315000,22,6/15/2021 0:00
CRSW21121966,Riverside,3,2021,329000,345000,6,6/12/2021 0:00
CROC21123431,Orange,1,2021,1150000,1265000,5,6/21/2021 0:00
CRNS21126912,San Luis Obispo,20,2021,460000,479000,2,6/14/2021 0:00
BA321053628,Solano,14,2021,599900,620000,17,7/3/2021 0:00
ML81849543,Alameda,5,2021,899000,930000,1,6/18/2021 0:00
EB40953940,Alameda,5,2021,959000,1100000,15,6/26/2021 0:00
ML81848578,Santa Clara,6,2021,4698000,5225000,9,6/24/2021 0:00
BE40957366,Santa Clara,6,2021,1100000,1100000,0,7/6/2021 0:00
BA321049587,Sonoma,13,2021,725000,810000,16,7/2/2021 0:00
ME221065173,Placer,10,2021,399900,425000,11,6/21/2021 0:00
ME221069280,El Dorado,18,2021,469000,475000,4,6/22/2021 0:00
ME221065144,Sacramento,2,2021,444950,475000,8,6/17/2021 0:00
ME221067740,Sacramento,2,2021,439900,457000,5,6/18/2021 0:00
CRPA21136892,Butte,9,2021,645000,645000,0,6/23/2021 0:00
CRDW21154197,Los Angeles,0,2021,1650000,1630000,0,7/14/2021 0:00
CRSB21127805,Los Angeles,0,2021,1550000,1700000,3,6/20/2021 0:00
CRPW21126655,Los Angeles,0,2021,519000,595000,3,6/18/2021 0:00
CRPTP2104073,San Diego,7,2021,589000,640000,18,6/20/2021 0:00
CROC21126649,San Bernardino,8,2021,1000000,850000,17,6/28/2021 0:00
CRIV21123742,Riverside,3,2021,475000,485000,9,6/23/2021 0:00
CROC21124896,Riverside,3,2021,524888,520000,9,6/18/2021 0:00
CRSW21125586,Riverside,3,2021,535000,560000,4,6/14/2021 0:00
CROC21124743,Orange,1,2021,1650000,1710000,19,6/28/2021 0:00
SF421564317,San Francisco,19,2021,1195000,1800000,3,6/19/2021 0:00
CC40954057,Contra Costa,4,2021,1599000,2050000,2,6/15/2021 0:00
BE40953883,Alameda,5,2021,1488000,1720000,5,6/16/2021 0:00
BE40956298,Alameda,5,2021,748800,775000,6,7/1/2021 0:00
ML81851102,Marin,17,2021,1249000,1500000,9,7/7/2021 0:00
ML81848608,Santa Clara,6,2021,989000,1200000,13,6/24/2021 0:00
BA321047228,Sonoma,13,2021,599000,652000,33,7/14/2021 0:00
ME221074569,Sacramento,2,2021,400000,420000,3,6/28/2021 0:00
TM21-751120,Los Angeles,0,2021,940130,940130,0,6/11/2021 0:00
TM21-751134,Los Angeles,0,2021,888000,888000,0,6/11/2021 0:00
TM21-749798,Los Angeles,0,2021,1399000,1850000,10,7/1/2021 0:00
CRPW21124664,Los Angeles,0,2021,549900,605000,2,6/11/2021 0:00
CRBB21133391,Los Angeles,0,2021,655700,722000,10,6/28/2021 0:00
CRCV21093863,Los Angeles,0,2021,699000,758500,46,6/18/2021 0:00
CRPTP2104341,San Diego,7,2021,675000,675000,1,6/21/2021 0:00
CRNDP2106608,San Diego,7,2021,1350000,1441000,5,6/13/2021 0:00
CRNDP2106587,San Diego,7,2021,1900000,2375000,14,6/16/2021 0:00
CREV21126925,Riverside,3,2021,419900,445000,4,6/15/2021 0:00
CRSW21140407,Riverside,3,2021,229900,229900,9,7/7/2021 0:00
ML81848260,Santa Clara,6,2021,3798000,4425000,7,6/17/2021 0:00
CC40954657,Contra Costa,4,2021,799000,870000,8,6/24/2021 0:00
ML81848442,Santa Cruz,26,2021,898000,850000,15,6/26/2021 0:00
ML81851676,Santa Cruz,26,2021,643217,643217,0,7/2/2021 0:00
ME221072519,Sacramento,2,2021,680000,790000,2,6/25/2021 0:00
ME221071126,Placer,10,2021,659000,670000,4,6/22/2021 0:00
CRSN21132255,Butte,9,2021,549000,550000,4,6/21/2021 0:00
TM21-749022,Los Angeles,0,2021,399000,399000,3,6/17/2021 0:00
CNSR21121755,Los Angeles,0,2021,830000,830000,9,6/14/2021 0:00
CRCV21124562,San Bernardino,8,2021,660000,716000,15,6/24/2021 0:00
CRSW21124486,Riverside,3,2021,525000,553500,16,6/24/2021 0:00
CROC21113612,Orange,1,2021,1480000,1603000,12,6/28/2021 0:00
CROC21113085,Orange,1,2021,1218000,1320000,22,6/18/2021 0:00
CRPW21128909,Orange,1,2021,1350000,1425000,3,6/17/2021 0:00
CRPW21118441,Orange,1,2021,875000,875000,0,7/14/2021 0:00
CRNS21102788,San Luis Obispo,20,2021,480000,480000,20,6/2/2021 0:00
CNSR19251829,Los Angeles,0,2019,234432,239000,8,11/2/2019 0:00
ML81853689,San Mateo,11,2021,2000000,2000000,0,7/14/2021 0:00
SF421562001,San Francisco,19,2021,499000,510000,13,6/25/2021 0:00
EB40953611,Contra Costa,4,2021,635000,700000,4,6/14/2021 0:00
BA321049713,Solano,14,2021,555000,555000,22,7/1/2021 0:00
BA321061745,Napa,25,2021,635000,635000,0,6/12/2021 0:00
EB40954598,Contra Costa,4,2021,525000,586000,8,6/24/2021 0:00
BA321061973,Marin,17,2021,2800000,2800000,0,7/6/2021 0:00
ME221065631,Santa Clara,6,2021,1399888,1700001,3,6/28/2021 0:00
ML81848434,Santa Clara,6,2021,699000,730000,6,6/17/2021 0:00
ML81848334,Santa Clara,6,2021,1250000,1390000,6,6/16/2021 0:00
ME221065348,San Joaquin,15,2021,450000,450000,7,6/16/2021 0:00
ME221072250,Yolo,24,2021,399999,425000,6,6/30/2021 0:00
ME221066027,Sacramento,2,2021,415000,440000,7,6/18/2021 0:00
ME221073184,Sacramento,2,2021,359000,400000,5,6/28/2021 0:00
ME221070743,Sacramento,2,2021,370000,390000,2,6/19/2021 0:00
ME202002454,Butte,9,2020,265000,255000,58,10/12/2020 0:00
ME221003726,Nevada,28,2021,769000,769000,1,6/23/2021 0:00
ME202100883,Sutter,23,2021,249000,249000,12,4/21/2021 0:00
CRSW21122514,Riverside,3,2021,424900,415000,7,6/18/2021 0:00
CRIG21121719,San Bernardino,8,2021,299000,325000,13,6/17/2021 0:00
CRIV21128273,Riverside,3,2021,569000,611000,9,6/24/2021 0:00
CROC21136373,Orange,1,2021,1039000,1060000,12,7/5/2021 0:00
CROC21128525,Orange,1,2021,1080000,1080000,0,5/17/2021 0:00
CRCV21126133,Orange,1,2021,1335000,1335000,8,6/19/2021 0:00
CRSC21128484,San Luis Obispo,20,2021,649000,670000,2,6/16/2021 0:00
CRDW21125379,Los Angeles,0,2021,368000,410000,6,6/15/2021 0:00
ML81848818,Monterey,22,2021,2195000,2250000,5,6/19/2021 0:00
EB40953744,Contra Costa,4,2021,575000,615000,11,6/29/2021 0:00
CC40953693,Contra Costa,4,2021,875000,980000,13,6/23/2021 0:00
CC40953976,Contra Costa,4,2021,719600,765000,9,6/20/2021 0:00
ML81849083,Santa Cruz,26,2021,499000,555000,7,6/22/2021 0:00
CRMC21123658,Merced,27,2021,287500,307000,4,6/14/2021 0:00
ME221060866,Sacramento,2,2021,599900,620000,3,6/13/2021 0:00
ME221060459,Placer,10,2021,659900,720000,4,6/14/2021 0:00
ME221063096,Sacramento,2,2021,649888,686000,4,6/22/2021 0:00
ME202001076,Butte,9,2020,295000,280000,8,4/7/2020 0:00
ME202100222,Butte,9,2021,329000,332000,1,1/28/2021 0:00
CROC21140042,Los Angeles,0,2021,500000,500000,0,6/28/2021 0:00
TM21-742132,Los Angeles,0,2021,950000,1180000,12,6/21/2021 0:00
CRSW21122487,Riverside,3,2021,389900,389900,3,6/14/2021 0:00
CRIV21125550,Riverside,3,2021,409000,450000,6,6/16/2021 0:00
CRSW21132212,Riverside,3,2021,659000,710000,21,6/22/2021 0:00
CRV0-219014345,Ventura,12,2020,3500000,3000000,117,3/31/2020 0:00
CNSR21109346,Ventura,12,2021,1149950,1200000,1,5/21/2021 0:00
CRMC21130048,Merced,27,2021,260000,275000,1,6/16/2021 0:00
BA321045715,Solano,14,2021,615000,615000,28,7/8/2021 0:00
ML81849414,Alameda,5,2021,1488888,1526000,3,6/20/2021 0:00
CC40953661,Contra Costa,4,2021,1595000,1710000,10,6/20/2021 0:00
CC40954703,Contra Costa,4,2021,875000,1055000,5,6/22/2021 0:00
ME221056683,San Joaquin,15,2021,425000,447000,4,6/14/2021 0:00
ME221065153,Stanislaus,16,2021,285000,275000,13,6/22/2021 0:00
ME221057470,Sacramento,2,2021,549000,627000,6,6/15/2021 0:00
CROR21127523,Butte,9,2021,125000,125000,2,6/12/2021 0:00
CRSB21129280,Los Angeles,0,2021,1450000,1505000,426,4/15/2021 0:00
CRTR21121852,Orange,1,2021,899900,910000,8,6/23/2021 0:00
CNSR21157984,Los Angeles,0,2021,515000,515000,0,7/19/2021 0:00
CNSR21126721,Los Angeles,0,2021,825000,875000,15,6/16/2021 0:00
CRCV21143183,San Bernardino,8,2021,290000,369960,1,7/2/2021 0:00
CRIV21125500,Riverside,3,2021,499000,520000,24,7/4/2021 0:00
CRIV21126185,Riverside,3,2021,599999,627000,0,6/18/2021 0:00
CROC21124596,Orange,1,2021,1045000,1045000,0,4/15/2021 0:00
CROC21123809,Orange,1,2021,1890000,1780000,7,6/22/2021 0:00
CROC21119523,Orange,1,2021,1299000,1425000,11,6/14/2021 0:00
CC40955345,San Mateo,11,2021,1089000,1100000,0,6/21/2021 0:00
SF421576175,San Francisco,19,2021,1160000,1160000,0,7/21/2021 0:00
BA321044732,Contra Costa,4,2021,749888,738800,11,6/28/2021 0:00
CC40954249,Contra Costa,4,2021,500000,550000,1,6/15/2021 0:00
BE40953964,Contra Costa,4,2021,1099000,1250000,5,6/16/2021 0:00
CC40955599,Contra Costa,4,2021,1575000,1850000,5,6/30/2021 0:00
ML81849126,Santa Clara,6,2021,1598000,1700000,9,6/25/2021 0:00
BA321051492,Sonoma,13,2021,599000,675000,1,6/22/2021 0:00
BA321056050,Solano,14,2021,665000,695000,3,6/27/2021 0:00
ME221070122,Sacramento,2,2021,699000,785000,6,6/23/2021 0:00
ME221069801,Sacramento,2,2021,484000,490000,8,6/25/2021 0:00
CRPV21121879,Los Angeles,0,2021,1899999,1952000,12,6/16/2021 0:00
CNSR20089846,Los Angeles,0,2020,799999,804000,37,6/17/2020 0:00
CRPTP2104241,San Diego,7,2021,949000,900000,10,6/27/2021 0:00
CRPTP2104101,San Diego,7,2021,669000,675000,8,6/17/2021 0:00
CRSW21118392,Riverside,3,2021,525000,525000,20,6/22/2021 0:00
CROC21124346,Orange,1,2021,649000,649000,2,6/12/2021 0:00
CRPW21131566,Orange,1,2021,695000,715000,7,6/23/2021 0:00
CROC21128968,Riverside,3,2021,535000,545000,6,6/22/2021 0:00
CNSR19236689,Kern,39,2019,379000,364000,3,10/8/2019 0:00
ME221071380,Merced,27,2021,260000,225000,12,6/30/2021 0:00
EB40953724,Solano,14,2021,949000,989000,5,6/15/2021 0:00
CC40954548,Contra Costa,4,2021,1800000,2000000,5,6/21/2021 0:00
ME221065733,Placer,10,2021,650000,675000,10,6/20/2021 0:00
ME221065640,El Dorado,18,2021,1499999,1500000,11,6/22/2021 0:00
ME221061938,Sacramento,2,2021,650000,721500,4,6/8/2021 0:00
ME221080841,Sacramento,2,2021,299900,275000,4,7/12/2021 0:00
ME221065559,Colusa,36,2021,525000,535000,7,6/17/2021 0:00
CRP1-5347,Los Angeles,0,2021,1799000,2110000,22,7/13/2021 0:00
CROC21120899,Orange,1,2021,1149000,1175000,17,6/20/2021 0:00
ML81852167,San Mateo,11,2021,2200000,2550000,0,7/6/2021 0:00
BE40955211,Contra Costa,4,2021,2698000,2900000,4,6/23/2021 0:00
BA321053132,Solano,14,2021,535000,610000,8,6/23/2021 0:00
CC40954059,Contra Costa,4,2021,1899000,2120000,10,6/22/2021 0:00
BE40956146,Alameda,5,2021,1288888,1340000,7,7/2/2021 0:00
BA321051746,Marin,17,2021,1595000,1949000,4,6/15/2021 0:00
BA321059794,Marin,17,2021,2295000,2500000,0,7/5/2021 0:00
ML81848876,Santa Clara,6,2021,4398000,4632000,10,6/29/2021 0:00
ME221065390,San Joaquin,15,2021,600000,655000,6,6/15/2021 0:00
ME221067538,Sacramento,2,2021,299950,310000,0,6/12/2021 0:00
ME221070663,Sacramento,2,2021,324900,341000,3,6/20/2021 0:00
BA321053282,Solano,14,2021,595000,660000,8,6/23/2021 0:00
ME221065731,Sacramento,2,2021,330000,347000,7,6/17/2021 0:00
ME202002586,Butte,9,2020,159900,165000,6,9/3/2020 0:00
ME201904204,Butte,9,2020,220500,195000,90,3/20/2020 0:00
ME201802872,Butte,9,2019,110000,84000,136,1/10/2019 0:00
ME202002701,Shasta,30,2020,220000,220000,0,8/26/2020 0:00
CRDW21113872,Los Angeles,0,2021,508000,555500,20,6/15/2021 0:00
TM21-748264,Los Angeles,0,2021,949000,1150000,6,6/30/2021 0:00
TM21-751554,Los Angeles,0,2021,910000,910000,0,6/11/2021 0:00
CRPW21119941,Los Angeles,0,2021,635000,636500,14,6/17/2021 0:00
CRP1-5138,Los Angeles,0,2021,958000,1050000,249,6/21/2021 0:00
CRV1-6524,Los Angeles,0,2021,1039000,1260000,21,7/8/2021 0:00
CRTR21130346,Los Angeles,0,2021,819000,810000,6,6/21/2021 0:00
CRNDP2106709,San Diego,7,2021,699000,785000,6,6/16/2021 0:00
CROC21086244,Orange,1,2021,925000,1015000,59,6/20/2021 0:00
CROC21122263,Orange,1,2021,899900,946000,9,6/16/2021 0:00
CRV0-220002208,Ventura,12,2020,669000,669000,55,4/22/2020 0:00
CNSR21125988,Los Angeles,0,2021,599000,608000,20,6/21/2021 0:00
SF421569613,San Francisco,19,2021,1480000,1480000,2,7/1/2021 0:00
CC40953853,Contra Costa,4,2021,1949000,2320000,9,6/25/2021 0:00
BA321051438,Solano,14,2021,585000,585000,20,6/30/2021 0:00
EB40953438,Contra Costa,4,2021,674900,700000,15,6/24/2021 0:00
ME221050840,El Dorado,18,2021,519000,566500,3,6/14/2021 0:00
BA321054003,Solano,14,2021,545995,550000,18,7/4/2021 0:00
ME221041981,El Dorado,18,2021,949000,1105000,6,6/24/2021 0:00
ME201802228,Butte,9,2019,198900,199000,268,4/2/2019 0:00
CRCV21099532,Los Angeles,0,2021,605000,586000,0,5/8/2021 0:00
CRCV21137733,San Bernardino,8,2021,430000,430000,0,6/24/2021 0:00
CRTR21111900,Los Angeles,0,2021,749990,800000,35,6/27/2021 0:00
CRCV21125671,San Bernardino,8,2021,650000,660000,6,6/16/2021 0:00
CRCV21127442,San Bernardino,8,2021,739900,790000,6,6/17/2021 0:00
CRNDP2107020,San Diego,7,2021,1279000,1380000,10,6/27/2021 0:00
CRPW21133119,San Bernardino,8,2021,1499000,1685000,4,6/22/2021 0:00
CROC21131229,Orange,1,2021,885000,925000,7,6/22/2021 0:00
CNSR21138932,Los Angeles,0,2021,395000,410000,3,6/28/2021 0:00
ML81850267,Monterey,22,2021,2288888,2600000,0,6/22/2021 0:00
ML81849209,San Mateo,11,2021,1595000,1613400,0,6/16/2021 0:00
CC40953446,Contra Costa,4,2021,1375000,1375000,1,6/12/2021 0:00
BE40954515,Contra Costa,4,2021,387000,475000,8,6/24/2021 0:00
BA321054144,Marin,17,2021,985000,1105000,7,6/24/2021 0:00
BA321053757,Marin,17,2021,1395000,1520000,10,6/7/2021 0:00
ML81849639,Santa Clara,6,2021,1279000,1225000,7,6/25/2021 0:00
ML81849065,Santa Clara,6,2021,1198000,1488000,2,6/17/2021 0:00
ME221066297,Placer,10,2021,1050000,1160000,4,6/28/2021 0:00
CROC21121848,San Diego,7,2021,879000,930000,10,6/16/2021 0:00
CRPTP2104024,San Diego,7,2021,750000,741000,7,6/13/2021 0:00
CREV21126696,San Bernardino,8,2021,539000,570000,5,6/15/2021 0:00
CRIV21128403,San Bernardino,8,2021,150000,150000,0,6/14/2021 0:00
CROC21083199,Orange,1,2021,1730000,1730000,8,6/19/2021 0:00
CNSR21149224,Orange,1,2021,785000,785000,0,7/8/2021 0:00
CRPW21123183,Orange,1,2021,799000,801000,15,6/22/2021 0:00
CRPW21126259,Orange,1,2021,3000000,3070000,6,6/15/2021 0:00
ML81848562,Monterey,22,2021,1500000,1525000,15,6/26/2021 0:00
SF421561013,San Francisco,19,2021,1050000,1300000,2,6/11/2021 0:00
ML81850299,Santa Clara,6,2021,4350000,4500000,8,6/30/2021 0:00
ML81850343,San Mateo,11,2021,1998000,2260000,0,6/22/2021 0:00
SF421561993,Alameda,5,2021,1888000,2395000,5,6/16/2021 0:00
BA321059368,Marin,17,2021,3450000,3450000,38,3/11/2021 0:00
ML81848078,Santa Clara,6,2021,898000,898000,7,6/16/2021 0:00
ML81853511,Santa Clara,6,2021,1099990,1100000,0,7/14/2021 0:00
ME221068328,Sacramento,2,2021,699000,773000,5,6/22/2021 0:00
ME221060791,Nevada,28,2021,464950,550000,5,6/15/2021 0:00
CROC21121984,Orange,1,2021,2150000,2300000,7,6/12/2021 0:00
CRPF21129971,Los Angeles,0,2021,699900,755000,7,6/23/2021 0:00
CROC21122738,San Bernardino,8,2021,499000,570000,5,6/14/2021 0:00
CREV21123743,Riverside,3,2021,265000,290000,4,6/14/2021 0:00
CRPW21138765,Orange,1,2021,725000,725000,8,7/3/2021 0:00
CRPW21117954,Orange,1,2021,798000,876000,19,6/16/2021 0:00
CRLG21120716,Orange,1,2021,1150000,1180000,9,6/13/2021 0:00
ML81853142,San Mateo,11,2021,998000,1200000,0,7/12/2021 0:00
ML81848170,San Mateo,11,2021,910000,910000,0,6/9/2021 0:00
EB40957900,Contra Costa,4,2021,840000,840000,0,7/8/2021 0:00
CC40953471,Contra Costa,4,2021,699800,780000,11,6/20/2021 0:00
CC40954899,Contra Costa,4,2021,1740000,1740000,0,6/17/2021 0:00
CC40953698,Alameda,5,2021,1399000,1810000,7,6/17/2021 0:00
ML81848256,Alameda,5,2021,1288000,1635000,6,6/16/2021 0:00
ME221065701,Stanislaus,16,2021,405000,415000,8,6/18/2021 0:00
ME221077189,Sacramento,2,2021,619000,635000,7,7/9/2021 0:00
ME221064175,Sacramento,2,2021,959900,1000000,4,6/19/2021 0:00
ME221065379,El Dorado,18,2021,1175000,1245000,4,6/14/2021 0:00
ME221059703,Placer,10,2021,485000,505000,0,6/17/2021 0:00
ME202100621,Yuba,21,2021,525000,525000,32,4/17/2021 0:00
ME221069272,Nevada,28,2021,535000,535000,0,6/16/2021 0:00
TM21-747662,Los Angeles,0,2021,1395000,1425000,0,6/10/2021 0:00
CRP1-5254,Los Angeles,0,2021,1179000,1495000,35,7/19/2021 0:00
CRNDP2107287,San Diego,7,2021,735000,735000,0,6/23/2021 0:00
CROC21124335,Orange,1,2021,1799000,1785000,22,7/1/2021 0:00
CROC21129095,Orange,1,2021,1049000,1200000,6,6/23/2021 0:00
CC40953758,Santa Clara,6,2021,1795000,1753000,13,6/23/2021 0:00
ME221069186,Santa Clara,6,2021,2100000,2175000,8,6/25/2021 0:00
EB40955924,Contra Costa,4,2021,699000,713700,2,6/28/2021 0:00
CC40953873,Contra Costa,4,2021,1088000,1278000,4,6/15/2021 0:00
BA321054816,Solano,14,2021,569999,605000,20,7/10/2021 0:00
EB40954288,Alameda,5,2021,3495000,4005000,2,6/20/2021 0:00
ML81849568,Santa Clara,6,2021,1258000,1300000,21,7/9/2021 0:00
ML81848998,Santa Clara,6,2021,799000,850000,3,6/18/2021 0:00
ME221080358,San Joaquin,15,2021,799000,745000,2,7/9/2021 0:00
CRMC21134506,Merced,27,2021,390000,440000,7,6/28/2021 0:00
ME221073002,Sacramento,2,2021,179000,295000,4,6/26/2021 0:00
ME221049442,Sacramento,2,2021,629000,623000,11,6/21/2021 0:00
ME202002208,Butte,9,2020,299500,299500,6,8/2/2020 0:00
CRSB21057364,Los Angeles,0,2021,680000,680000,0,6/11/2021 0:00
TM21-757526,Los Angeles,0,2021,2115000,2115000,0,7/6/2021 0:00
CNSR20022334,Los Angeles,0,2020,695000,695000,4,2/4/2020 0:00
CRCV21136237,Los Angeles,0,2021,1495000,1760000,7,6/30/2021 0:00
CRIV21134701,Riverside,3,2021,410000,410000,0,6/21/2021 0:00
CRNS21112162,San Luis Obispo,20,2021,695000,735000,7,6/16/2021 0:00
SF421565408,San Francisco,19,2021,1995000,2300000,6,6/24/2021 0:00
EB40953607,Contra Costa,4,2021,1199000,1380000,8,6/18/2021 0:00
CC40953865,Contra Costa,4,2021,1625000,1870000,6,6/17/2021 0:00
ML81848537,Santa Cruz,26,2021,849000,1050000,8,6/22/2021 0:00
ME221067424,Stanislaus,16,2021,419900,430000,7,6/18/2021 0:00
