zip_code,county,County_Index,Year_Sale,List Price,Sale Price,Age,Sq Ft Total,Lot Size,DOM,Sale Date
92078,San Diego,7,2021,1269000,1425000,17,2871,5550,3,5/29/2021 0:00
92506,Riverside,3,2021,739900,793000,61,2246,12632,6,6/15/2021 0:00
93003,Ventura,12,2021,799000,799000,44,1840,7125,15,6/25/2021 0:00
93436,Santa Barbara,29,2021,710000,692000,32,2100,11326,7,6/18/2021 0:00
94506,Contra Costa,4,2021,2088000,2440000,31,3148,15246,0,6/18/2021 0:00
94545,Alameda,5,2021,749950,867500,64,1210,5600,8,6/18/2021 0:00
94550,Alameda,5,2021,1189000,1250000,12,1921,5006,3,6/12/2021 0:00
95062,Santa Cruz,26,2021,1177000,1500000,74,1416,6970,12,6/29/2021 0:00
95610,Sacramento,2,2021,499000,555000,32,1433,16553,5,6/21/2021 0:00
95616,Yolo,24,2021,849000,1026000,35,1901,6617,9,7/5/2021 0:00
95816,Sacramento,2,2021,625000,651000,23,1317,1581,4,6/22/2021 0:00
90043,Los Angeles,0,2021,799000,900000,98,1713,5440,7,6/17/2021 0:00
91214,Los Angeles,0,2021,895000,940000,65,1397,6947,4,6/14/2021 0:00
91722,Los Angeles,0,2021,635000,670000,64,1741,5988,7,6/16/2021 0:00
92056,San Diego,7,2021,550000,580000,34,990,6216,12,6/27/2021 0:00
92058,San Diego,7,2021,725000,745000,19,1708,6444,5,6/22/2021 0:00
92354,San Bernardino,8,2021,579000,641500,44,1960,9976,6,7/6/2021 0:00
92563,Riverside,3,2021,485000,535000,28,1840,5227,8,6/14/2021 0:00
92694,Orange,1,2021,1225000,1400000,20,2848,5482,15,6/25/2021 0:00
94551,Alameda,5,2021,998000,1140000,22,1559,8453,5,6/23/2021 0:00
95003,Santa Cruz,26,2021,899000,930000,44,900,3180,0,6/16/2021 0:00
95020,Santa Clara,6,2021,1090990,1077000,6,2387,5005,6,6/16/2021 0:00
95111,Santa Clara,6,2021,865000,780000,52,1246,6522,0,7/16/2021 0:00
95240,San Joaquin,15,2021,450000,465000,64,1531,6499,9,6/18/2021 0:00
95691,Yolo,24,2021,399000,420000,31,1384,5663,5,6/23/2021 0:00
95820,Sacramento,2,2021,365000,415000,69,1018,4792,7,6/17/2021 0:00
95828,Sacramento,2,2021,350000,381000,37,1162,5227,5,6/21/2021 0:00
95843,Sacramento,2,2021,510000,535000,2,2061,5580,1,6/17/2021 0:00
95973,Butte,9,2019,379900,374000,58,1429,16117,6,10/1/2019 0:00
90046,Los Angeles,0,2021,1865000,1870000,98,1808,3201,8,6/30/2021 0:00
90504,Los Angeles,0,2021,1250000,1278000,73,2540,6270,5,6/21/2021 0:00
90638,Los Angeles,0,2021,699000,715000,63,2038,7983,5,6/15/2021 0:00
91367,Los Angeles,0,2021,949999,925000,66,1468,10802,2,6/17/2021 0:00
91711,Los Angeles,0,2021,988000,1062500,93,2378,16709,14,6/24/2021 0:00
91977,San Diego,7,2021,500000,455000,62,1022,7800,0,6/18/2021 0:00
92337,San Bernardino,8,2021,500000,500000,19,1761,5200,0,3/31/2021 0:00
92506,Riverside,3,2021,499900,510000,72,1541,9148,6,6/16/2021 0:00
92880,Riverside,3,2021,610000,655000,32,1892,5227,6,6/24/2021 0:00
94521,Contra Costa,4,2021,649000,700000,58,1308,7000,7,7/16/2021 0:00
94583,Contra Costa,4,2021,1599000,1760000,50,2368,14000,9,6/19/2021 0:00
94704,Alameda,5,2021,1685000,2150000,66,2614,5940,13,7/8/2021 0:00
94707,Alameda,5,2021,899000,1275000,82,951,7650,7,6/23/2021 0:00
94903,Marin,17,2021,995000,1175000,66,1835,6399,12,6/29/2021 0:00
95954,Butte,9,2020,133000,110000,47,1344,11326,425,11/20/2020 0:00
91010,Los Angeles,0,2021,618000,650000,70,1346,6183,6,6/16/2021 0:00
91762,San Bernardino,8,2021,499000,499000,59,1495,7200,8,6/17/2021 0:00
91790,Los Angeles,0,2021,600000,650000,72,1221,11092,4,6/26/2021 0:00
92315,San Bernardino,8,2021,995000,1185000,15,3062,12000,4,6/14/2021 0:00
92673,Orange,1,2021,975000,1010000,21,1972,4553,8,6/17/2021 0:00
92679,Orange,1,2021,2600000,2550000,19,5910,11821,24,7/2/2021 0:00
93446,San Luis Obispo,20,2021,450000,450000,41,1312,7010,0,6/1/2021 0:00
94521,Contra Costa,4,2021,899000,955000,36,2135,5775,0,6/14/2021 0:00
94521,Contra Costa,4,2021,825000,950000,37,1521,10810,11,6/28/2021 0:00
94533,Solano,14,2021,365000,390000,66,696,4792,6,6/15/2021 0:00
94565,Contra Costa,4,2021,619900,635000,6,2017,2971,6,6/16/2021 0:00
94710,Alameda,5,2021,899000,1115000,117,1075,2700,13,6/22/2021 0:00
94945,Marin,17,2021,995000,1135000,38,1584,44649,30,7/10/2021 0:00
95148,Santa Clara,6,2021,1549000,1675009,42,2104,6499,10,6/19/2021 0:00
95350,Stanislaus,16,2021,312500,355000,73,1022,6534,4,6/20/2021 0:00
95376,San Joaquin,15,2021,549000,612000,36,1598,5898,7,6/16/2021 0:00
95446,Sonoma,13,2021,495000,635000,89,704,3825,9,6/30/2021 0:00
95746,Placer,10,2021,1175000,1175000,24,2508,12023,4,6/21/2021 0:00
95747,Placer,10,2021,439000,465000,25,964,5789,4,6/22/2021 0:00
95901,Yuba,21,2021,375000,405000,17,1970,7841,5,5/12/2021 0:00
95966,Butte,9,2020,138500,138500,13,713,308405,0,1/30/2020 0:00
90744,Los Angeles,0,2021,499000,488000,68,920,4882,23,7/7/2021 0:00
91737,San Bernardino,8,2021,599900,688000,44,1412,8750,3,6/28/2021 0:00
92336,San Bernardino,8,2021,658900,710000,29,2578,8315,11,6/21/2021 0:00
92392,San Bernardino,8,2021,484999,517000,13,3507,7215,6,6/21/2021 0:00
92587,Riverside,3,2021,710000,835000,38,2281,10019,5,6/16/2021 0:00
92649,Orange,1,2021,1925000,1925000,11,2487,3746,4,6/20/2021 0:00
92683,Orange,1,2021,815800,900000,58,1684,6510,6,6/15/2021 0:00
92691,Orange,1,2021,869000,935000,49,1542,5500,5,6/21/2021 0:00
92782,Orange,1,2021,1229000,1250000,26,2300,4500,1,6/25/2021 0:00
93022,Ventura,12,2019,519900,500000,65,989,7200,123,5/14/2019 0:00
93428,San Luis Obispo,20,2021,1195000,1170975,25,1409,5250,4,6/15/2021 0:00
93536,Los Angeles,0,2021,505000,505000,3,2064,6771,0,6/25/2021 0:00
93933,Monterey,22,2021,899000,885000,7,2375,4000,0,6/11/2021 0:00
94019,San Mateo,11,2021,1740000,1740000,33,3050,8282,0,6/17/2021 0:00
94519,Contra Costa,4,2021,699999,835000,57,1376,6860,9,6/18/2021 0:00
94553,Contra Costa,4,2021,725000,725000,44,1460,6000,0,7/8/2021 0:00
94568,Alameda,5,2021,1348800,1570000,34,2389,21614,11,6/29/2021 0:00
94941,Marin,17,2021,2249000,2330000,53,2914,26319,12,6/27/2021 0:00
95206,San Joaquin,15,2021,235000,235000,63,986,5005,6,6/29/2021 0:00
95610,Sacramento,2,2021,465000,512000,21,1458,5563,6,6/28/2021 0:00
95621,Sacramento,2,2021,445000,480000,23,1445,4726,4,6/14/2021 0:00
95762,El Dorado,18,2021,1350000,1425000,17,3732,28750,5,6/15/2021 0:00
95966,Butte,9,2020,169000,160000,84,932,8712,65,7/31/2020 0:00
90069,Los Angeles,0,2021,3995000,3995000,32,5070,5009,3,6/14/2021 0:00
91406,Los Angeles,0,2021,699500,720000,71,1126,6451,5,6/14/2021 0:00
91737,San Bernardino,8,2021,999888,990000,67,2146,27000,7,6/21/2021 0:00
92008,San Diego,7,2021,1295000,1350000,49,2310,11600,9,6/20/2021 0:00
92009,San Diego,7,2021,939000,1025000,19,2371,4268,6,6/16/2021 0:00
92056,San Diego,7,2021,929000,1000000,32,1807,4323,12,6/29/2021 0:00
92563,Riverside,3,2021,775000,800000,19,3869,10019,5,6/15/2021 0:00
92592,Riverside,3,2021,650000,675000,30,2321,8712,9,6/23/2021 0:00
92677,Orange,1,2021,1399900,1525000,56,2480,9000,9,6/17/2021 0:00
92833,Orange,1,2021,750000,750000,61,1133,6000,12,6/15/2021 0:00
93402,San Luis Obispo,20,2021,799000,905000,44,1370,10252,15,6/19/2021 0:00
93446,San Luis Obispo,20,2021,650000,660000,32,1931,6000,55,6/18/2021 0:00
94010,San Mateo,11,2021,7500000,8000000,5,4915,25265,0,6/16/2021 0:00
94066,San Mateo,11,2021,1385000,1790000,62,1770,6050,9,6/22/2021 0:00
94501,Alameda,5,2021,989000,1050000,96,1071,3430,13,7/2/2021 0:00
94707,Alameda,5,2021,1800000,2200000,96,1980,5950,9,6/30/2021 0:00
95127,Santa Clara,6,2021,899000,1000000,66,1165,5023,5,6/15/2021 0:00
95212,San Joaquin,15,2021,410000,445500,23,1655,5611,5,6/15/2021 0:00
95458,Lake,37,2021,285000,285000,39,1782,11325.6,1,5/12/2021 0:00
95687,Solano,14,2021,849900,865000,23,4084,8228,6,6/15/2021 0:00
95757,Sacramento,2,2021,620000,712500,17,2650,6068,5,6/15/2021 0:00
95928,Butte,9,2021,519000,571000,101,944,5227,4,6/14/2021 0:00
90746,Los Angeles,0,2021,819000,820000,57,1813,5501,11,6/15/2021 0:00
91423,Los Angeles,0,2021,1850000,1700000,65,2136,8547,9,6/21/2021 0:00
92009,San Diego,7,2021,1350000,1530000,42,2315,12223,23,6/28/2021 0:00
92057,San Diego,7,2021,680000,700000,25,1579,3316,7,6/19/2021 0:00
92220,Riverside,3,2021,350000,345000,33,1505,6098,4,6/17/2021 0:00
92543,Riverside,3,2021,825000,825000,15,4122,52708,32,7/6/2021 0:00
93010,Ventura,12,2021,595000,620000,64,1718,6400,7,6/23/2021 0:00
94025,San Mateo,11,2021,2195000,2200000,81,1100,5150,9,6/23/2021 0:00
94513,Contra Costa,4,2021,824900,900000,4,2547,6908,5,6/29/2021 0:00
94612,Alameda,5,2021,649950,725000,152,1449,4400,10,6/25/2021 0:00
95337,San Joaquin,15,2021,699999,760000,6,3082,6299,6,6/16/2021 0:00
95377,San Joaquin,15,2021,830000,865000,18,2791,7148,3,6/13/2021 0:00
95403,Sonoma,13,2021,665000,670000,6,1807,3554,15,7/1/2021 0:00
95608,Sacramento,2,2021,450000,445000,67,1626,11326,6,6/23/2021 0:00
95620,Solano,14,2021,450000,450000,38,1092,8712,2,6/14/2021 0:00
95688,Solano,14,2021,510000,535000,63,1294,5227,21,7/1/2021 0:00
95747,Placer,10,2021,549000,576000,27,1692,4765,6,6/23/2021 0:00
95762,El Dorado,18,2021,649900,725000,30,2199,16117,4,6/14/2021 0:00
95827,Sacramento,2,2021,410000,450000,42,1575,9448,7,6/16/2021 0:00
95831,Sacramento,2,2021,495000,504124,35,1490,4792,9,6/22/2021 0:00
96080,Tehama,32,2020,309000,305000,14,1993,11326,74,8/28/2020 0:00
90242,Los Angeles,0,2021,657000,657000,53,1833,10444,1,6/14/2021 0:00
90638,Los Angeles,0,2021,948000,1111000,64,2627,8553,10,6/18/2021 0:00
90815,Los Angeles,0,2021,850000,880500,67,1374,7780,14,6/22/2021 0:00
91304,Los Angeles,0,2021,640000,640000,64,1362,7503,0,6/29/2021 0:00
91710,San Bernardino,8,2021,499000,590000,36,1175,7561,10,6/19/2021 0:00
91750,Los Angeles,0,2021,759800,810000,32,1656,5987,6,6/25/2021 0:00
92394,San Bernardino,8,2021,365000,390000,17,2196,4300,11,6/17/2021 0:00
92407,San Bernardino,8,2021,599999,605000,32,2844,11600,12,6/22/2021 0:00
92509,Riverside,3,2021,299800,352500,64,1313,13939,7,6/30/2021 0:00
92596,Riverside,3,2021,549900,585000,17,3141,7405,7,6/21/2021 0:00
92630,Orange,1,2021,849900,910000,36,1524,4000,7,6/17/2021 0:00
92651,Orange,1,2021,4750000,4750000,52,3611,7200,0,5/5/2021 0:00
92653,Orange,1,2021,899000,1040000,45,1867,5730,4,6/14/2021 0:00
92656,Orange,1,2021,850000,1011000,27,1637,3150,4,6/15/2021 0:00
93033,Ventura,12,2019,499900,507000,62,1120,6491,18,11/1/2019 0:00
93444,San Luis Obispo,20,2021,945000,940000,4,1591,7075,8,6/23/2021 0:00
93536,Los Angeles,0,2021,459900,510000,30,1998,9854,4,6/19/2021 0:00
93711,Fresno,31,2021,389000,390000,41,1633,6000,12,6/21/2021 0:00
94509,Contra Costa,4,2021,730000,775000,16,3620,7640,0,4/16/2021 0:00
94555,Alameda,5,2021,1269000,1481000,31,1582,2700,6,6/16/2021 0:00
94558,Napa,25,2021,839000,939000,21,1713,6669,11,7/8/2021 0:00
94563,Contra Costa,4,2021,1520000,1840000,54,2092,9750,11,6/21/2021 0:00
94949,Marin,17,2021,989000,1275000,57,2402,10559,7,6/23/2021 0:00
95070,Santa Clara,6,2021,2998888,3700000,58,2576,13099,0,7/6/2021 0:00
95361,Stanislaus,16,2021,600000,615000,98,800,780595,5,6/23/2021 0:00
95670,Sacramento,2,2021,575000,610000,38,2006,13504,2,6/25/2021 0:00
95695,Yolo,24,2020,399900,400000,49,1482,6534,3,3/3/2020 0:00
95838,Sacramento,2,2021,379999,367000,51,1208,5663,4,6/21/2021 0:00
95965,Butte,9,2019,315000,317000,40,1758,389862,7,11/20/2019 0:00
90066,Los Angeles,0,2021,2150000,2150000,69,1905,5771,16,5/28/2021 0:00
90275,Los Angeles,0,2021,1699000,1650000,61,1662,9770,3,4/20/2021 0:00
91602,Los Angeles,0,2021,1475000,1475000,1,2200,20000,0,6/24/2021 0:00
91765,Los Angeles,0,2021,725000,750000,56,1412,11347,14,6/25/2021 0:00
92354,San Bernardino,8,2021,570000,570000,66,1624,11970,0,4/9/2021 0:00
92374,San Bernardino,8,2021,525000,545000,44,1573,7800,13,6/23/2021 0:00
92505,Riverside,3,2021,465000,490000,43,1178,6970,0,6/12/2021 0:00
92545,Riverside,3,2021,399000,405000,22,2022,7405,9,7/4/2021 0:00
92587,Riverside,3,2021,495000,547000,15,2195,9583,6,6/14/2021 0:00
92625,Orange,1,2021,1799000,1750000,45,1911,6607,10,6/20/2021 0:00
93901,Monterey,22,2021,629000,670000,52,1502,7200,7,6/17/2021 0:00
94708,Alameda,5,2021,1425000,1900000,81,2195,7420,7,6/17/2021 0:00
94941,Marin,17,2021,1650000,1800000,68,1096,6599,3,5/31/2021 0:00
95073,Santa Cruz,26,2021,1179000,1350000,58,1610,5706,12,6/22/2021 0:00
96059,Tehama,32,2020,189000,190000,82,1530,130680,0,4/16/2020 0:00
96103,Plumas,44,2020,299950,299950,14,1260,15682,67,8/19/2020 0:00
90032,Los Angeles,0,2021,610000,610000,90,1820,4882,5,5/28/2021 0:00
90620,Orange,1,2021,654950,680000,63,1088,7969,11,6/22/2021 0:00
91001,Los Angeles,0,2021,1399000,1475000,98,1952,10013,12,6/23/2021 0:00
91605,Los Angeles,0,2021,1199000,1370100,3,2577,10219,5,6/21/2021 0:00
91701,San Bernardino,8,2021,585000,650000,33,1390,4200,19,6/22/2021 0:00
92545,Riverside,3,2021,175000,175000,45,827,3920,0,7/7/2021 0:00
92657,Orange,1,2021,9350000,9350000,18,5732,20229,0,6/30/2021 0:00
94022,Santa Clara,6,2021,4998000,5300000,22,4050,49464,7,6/17/2021 0:00
94509,Contra Costa,4,2021,475000,475000,23,1536,7025,0,6/22/2021 0:00
94519,Contra Costa,4,2021,725000,725000,71,1026,7684,0,7/1/2021 0:00
94566,Alameda,5,2021,1499000,1757000,48,2050,13167,5,6/16/2021 0:00
94568,Alameda,5,2021,930000,990000,37,1366,5000,14,6/26/2021 0:00
94577,Alameda,5,2021,789000,970000,84,1308,5535,12,6/29/2021 0:00
94598,Contra Costa,4,2021,1200000,1200000,66,1206,8000,0,7/18/2021 0:00
95014,Santa Clara,6,2021,2800000,2893200,17,2107,6212,6,6/15/2021 0:00
95988,Glenn,38,2021,275000,280000,28,1212,7000,7,6/17/2021 0:00
95991,Sutter,23,2021,360000,360000,40,1812,6970,10,1/24/2021 0:00
90027,Los Angeles,0,2021,1495000,1894500,57,1467,5300,9,6/18/2021 0:00
90062,Los Angeles,0,2021,590000,590000,109,1020,4660,87,2/17/2021 0:00
90066,Los Angeles,0,2021,1660000,1660000,67,1468,7078,38,5/22/2021 0:00
90260,Los Angeles,0,2021,769000,880000,68,951,5800,10,6/27/2021 0:00
91390,Los Angeles,0,2021,1099900,1130000,17,3447,7767,12,6/21/2021 0:00
91750,Los Angeles,0,2021,799000,838000,54,1800,8303,14,7/1/2021 0:00
92057,San Diego,7,2021,749900,855000,26,2565,8190,8,6/15/2021 0:00
92127,San Diego,7,2021,896000,1009400,48,1913,6300,3,7/4/2021 0:00
92373,San Bernardino,8,2021,710000,710000,85,1209,10800,0,6/11/2021 0:00
92373,San Bernardino,8,2021,535000,515000,67,1280,6566,13,6/30/2021 0:00
92557,Riverside,3,2021,425000,425000,37,1600,3485,5,6/14/2021 0:00
92591,Riverside,3,2021,1200000,1325000,5,2939,27007,11,7/16/2021 0:00
93010,Ventura,12,2021,1290000,1400000,57,2813,22568,5,6/24/2021 0:00
93905,Monterey,22,2021,625000,707077,2,1837,4817,6,6/15/2021 0:00
94025,San Mateo,11,2021,4180000,4180000,55,2190,9900,0,6/18/2021 0:00
94546,Alameda,5,2021,875000,1000000,67,1324,5100,10,6/24/2021 0:00
94610,Alameda,5,2021,1025000,1620000,98,1526,2680,7,6/24/2021 0:00
95003,Santa Cruz,26,2021,1660000,1660000,64,1900,5968,0,6/15/2021 0:00
95119,Santa Clara,6,2021,799000,900000,51,1014,6654,7,6/22/2021 0:00
95361,Stanislaus,16,2021,219900,190000,67,638,3999,5,6/26/2021 0:00
95661,Placer,10,2021,649500,695000,5,1631,8041,5,6/22/2021 0:00
95682,El Dorado,18,2021,699900,770000,31,2504,13504,4,6/22/2021 0:00
95695,Yolo,24,2021,519000,550000,42,1807,6151,5,6/21/2021 0:00
95838,Sacramento,2,2021,410000,445000,33,1448,6098,4,6/21/2021 0:00
95938,Butte,9,2019,284218,276500,49,1341,9148,51,3/1/2019 0:00
96001,Shasta,30,2020,254900,250000,44,1297,10019,274,10/10/2020 0:00
96001,Shasta,30,2021,369000,345000,81,2356,6534,1,3/31/2021 0:00
90501,Los Angeles,0,2021,799000,850000,52,2135,5923,2,7/1/2021 0:00
91367,Los Angeles,0,2021,750000,750000,61,1336,8249,0,7/5/2021 0:00
92078,San Diego,7,2021,979000,1190000,16,2710,5461,4,6/14/2021 0:00
92078,San Diego,7,2021,2127000,2300001,7,4074,12068,11,6/14/2021 0:00
92154,San Diego,7,2021,680000,677000,63,1176,6000,5,6/15/2021 0:00
92562,Riverside,3,2021,459000,510000,33,1370,5663,6,6/30/2021 0:00
92596,Riverside,3,2021,595000,594000,4,1691,7841,11,6/14/2021 0:00
92821,Orange,1,2021,899999,920000,42,2665,6600,12,6/29/2021 0:00
93004,Ventura,12,2019,489500,489500,28,1319,3927,28,5/6/2019 0:00
93924,Monterey,22,2021,1149500,1200000,76,1503,11987,3,6/28/2021 0:00
94518,Contra Costa,4,2021,799000,850000,69,1334,10890,8,6/17/2021 0:00
94546,Alameda,5,2021,1299000,1600000,63,2682,10004,2,6/25/2021 0:00
94602,Alameda,5,2021,1089000,1545000,94,1840,5320,12,6/22/2021 0:00
94708,Alameda,5,2021,2495000,3200000,4,3673,13804,7,6/18/2021 0:00
94965,Marin,17,2021,1800000,1950000,68,1031,3476,9,6/30/2021 0:00
95124,Santa Clara,6,2021,2288000,2600000,55,2364,8220,5,6/15/2021 0:00
95405,Sonoma,13,2021,720000,720000,50,1620,8250,30,7/15/2021 0:00
95820,Sacramento,2,2021,435000,440000,101,804,6111,5,6/22/2021 0:00
95827,Sacramento,2,2021,409000,471500,48,1543,6020,6,6/22/2021 0:00
95831,Sacramento,2,2021,499000,475000,47,1651,8276,11,6/21/2021 0:00
95965,Butte,9,2020,274900,300000,44,1235,11326,6,7/29/2020 0:00
90065,Los Angeles,0,2021,749900,791000,66,946,6608,4,6/1/2021 0:00
90746,Los Angeles,0,2021,690000,720000,52,1612,5681,18,6/28/2021 0:00
91604,Los Angeles,0,2021,2099000,2200000,3,2090,5400,4,6/16/2021 0:00
91754,Los Angeles,0,2021,818888,888888,68,1272,6836,5,6/21/2021 0:00
92532,Riverside,3,2021,539000,570000,15,2434,6534,5,6/29/2021 0:00
92626,Orange,1,2021,999000,1060000,58,1405,6800,7,6/17/2021 0:00
92657,Orange,1,2021,6700000,6500000,24,5382,15500,5,7/2/2021 0:00
93065,Ventura,12,2020,580000,550000,54,2695,6500,140,2/18/2020 0:00
94062,San Mateo,11,2021,1998000,2350000,85,1805,5200,1,6/11/2021 0:00
94062,San Mateo,11,2021,3988000,6250000,62,2800,61420,12,7/14/2021 0:00
94960,Marin,17,2021,2245000,2830000,57,3140,16801,11,6/22/2021 0:00
95628,Sacramento,2,2021,675000,706000,42,2589,9583,3,6/13/2021 0:00
95630,Sacramento,2,2021,849000,890000,21,2745,8999,5,6/28/2021 0:00
95662,Sacramento,2,2021,505000,525000,36,1688,9148,0,6/14/2021 0:00
95843,Sacramento,2,2021,499000,545000,30,2028,4951,7,6/17/2021 0:00
95843,Sacramento,2,2021,534900,570000,33,2008,7841,5,6/30/2021 0:00
90265,Los Angeles,0,2021,13450000,13350000,32,3293,15606,26,7/12/2021 0:00
90680,Orange,1,2021,499000,575000,68,919,7200,7,6/30/2021 0:00
91307,Los Angeles,0,2021,1599000,1505000,3,3660,44431,8,6/24/2021 0:00
91741,Los Angeles,0,2021,1399900,1400000,44,2751,43172,7,6/16/2021 0:00
91915,San Diego,7,2021,660000,740000,17,1659,3302,6,6/21/2021 0:00
92371,San Bernardino,8,2021,380000,385000,15,1518,100188,9,6/24/2021 0:00
92404,San Bernardino,8,2021,369900,385000,73,1016,6566,6,6/15/2021 0:00
92688,Orange,1,2021,1400888,1525000,29,2750,9300,8,6/15/2021 0:00
92869,Orange,1,2021,979500,1052000,25,2073,3150,4,6/14/2021 0:00
93535,Los Angeles,0,2020,290000,290000,32,1855,7021,30,1/2/2020 0:00
94538,Alameda,5,2021,889000,985000,65,925,5300,5,6/21/2021 0:00
94565,Contra Costa,4,2021,455000,476500,65,1483,6100,27,7/8/2021 0:00
94597,Contra Costa,4,2021,1750000,1905000,65,2881,10890,10,6/21/2021 0:00
95240,San Joaquin,15,2021,599000,630000,35,2067,6861,6,7/1/2021 0:00
95382,Stanislaus,16,2021,429950,465000,40,1684,6299,7,6/22/2021 0:00
95673,Sacramento,2,2021,388000,388000,29,1231,5968,0,7/9/2021 0:00
95762,El Dorado,18,2021,799000,965000,19,2817,6098,5,6/15/2021 0:00
95815,Sacramento,2,2021,280000,310000,101,960,6534,12,6/23/2021 0:00
95966,Butte,9,2020,197000,205000,68,1348,14810,9,7/1/2020 0:00
95993,Sutter,23,2021,359000,348000,42,1301,6534,34,5/18/2021 0:00
90717,Los Angeles,0,2021,899000,960000,50,2182,8189,9,6/18/2021 0:00
91784,San Bernardino,8,2021,615000,650000,35,1401,5650,11,7/5/2021 0:00
92404,San Bernardino,8,2021,385000,400000,75,1449,7200,11,7/6/2021 0:00
92626,Orange,1,2021,1089000,1187000,63,1790,7296,3,6/21/2021 0:00
92630,Orange,1,2021,889900,1000000,51,1911,7935,0,6/17/2021 0:00
92630,Orange,1,2021,799900,900000,38,1859,5824,2,6/23/2021 0:00
92647,Orange,1,2021,1070000,1100000,57,2339,7000,13,6/15/2021 0:00
92691,Orange,1,2021,950000,951000,54,2719,13000,12,4/13/2021 0:00
92835,Orange,1,2021,799000,875000,39,1633,5430,38,6/22/2021 0:00
92879,Riverside,3,2021,560000,580000,33,1395,6534,16,6/30/2021 0:00
92886,Orange,1,2021,2488000,2580000,17,5870,28107,5,6/13/2021 0:00
93065,Ventura,12,2021,579000,620000,57,1040,7475,1,6/13/2021 0:00
93405,San Luis Obispo,20,2021,1310000,1310000,62,1602,9600,33,6/13/2021 0:00
93551,Los Angeles,0,2021,430000,450000,26,2098,6899,2,6/10/2021 0:00
94549,Contra Costa,4,2021,2385000,2600000,70,2632,30420,8,6/25/2021 0:00
94580,Alameda,5,2021,798000,950000,77,1000,9951,6,6/17/2021 0:00
94595,Contra Costa,4,2021,1200000,1400000,68,1526,8800,40,3/17/2021 0:00
95135,Santa Clara,6,2021,1299000,1375000,42,2662,8878,7,6/17/2021 0:00
95403,Sonoma,13,2021,1150000,1150000,0,2359,5227,18,7/2/2021 0:00
95616,Yolo,24,2021,1125000,1300000,51,2377,8494,8,6/18/2021 0:00
95661,Placer,10,2021,480000,480000,57,1429,7087,6,6/23/2021 0:00
95726,El Dorado,18,2021,449000,450000,41,1728,217800,0,6/15/2021 0:00
95747,Placer,10,2021,879000,1015000,14,4206,12563,4,6/21/2021 0:00
95758,Sacramento,2,2021,499900,575000,29,1739,7131,5,6/14/2021 0:00
95762,El Dorado,18,2021,900000,950000,21,3067,7841,1,7/2/2021 0:00
95821,Sacramento,2,2021,417500,455000,70,1209,7619,8,6/17/2021 0:00
95966,Butte,9,2021,200000,200000,48,1344,9583,18,3/30/2021 0:00
91403,Los Angeles,0,2021,2700000,2690000,5,3795,7735,38,3/29/2021 0:00
91604,Los Angeles,0,2021,1500000,1500000,85,1870,6743,37,6/23/2021 0:00
91709,San Bernardino,8,2021,799000,852000,32,1990,4200,18,6/30/2021 0:00
91803,Los Angeles,0,2021,788000,912888,84,1625,6310,31,6/25/2021 0:00
92128,San Diego,7,2021,980000,950000,27,1658,6810,20,6/27/2021 0:00
92376,San Bernardino,8,2021,464888,465000,49,1279,11400,0,6/23/2021 0:00
92410,San Bernardino,8,2021,349900,321500,64,1066,7200,7,6/23/2021 0:00
92503,Riverside,3,2021,440000,440000,62,1125,7405,1,6/11/2021 0:00
93023,Ventura,12,2020,1750000,1699000,30,2825,180774,200,4/27/2020 0:00
94519,Contra Costa,4,2021,845000,900000,63,1792,7100,20,6/21/2021 0:00
94520,Contra Costa,4,2021,485000,485000,72,729,9374,0,7/20/2021 0:00
94804,Contra Costa,4,2021,650000,650000,58,1425,3150,0,7/2/2021 0:00
95060,Santa Cruz,26,2021,922500,922500,111,1188,5227,0,7/20/2021 0:00
95123,Santa Clara,6,2021,1178000,1350000,53,1553,6414,4,6/14/2021 0:00
95448,Sonoma,13,2021,4500000,4450000,59,2315,274428,0,5/27/2021 0:00
95667,El Dorado,18,2021,590000,630000,49,1648,217364,6,6/16/2021 0:00
95822,Sacramento,2,2021,379000,405000,61,1425,6534,10,6/21/2021 0:00
95842,Sacramento,2,2021,410000,420000,36,1065,4687,5,6/23/2021 0:00
